t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,4.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,4.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,4.968,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
5,34.546,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
6,47.768,94.0,0.0,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
7,23.289,46.0,0.0,0.019,78.0,0.0,0.0,0.0,0.0,0.0,0.0,103,3,100
8,43.233,122.0,0.0,0.019,78.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
9,49.32,121.0,0.0,0.019,80.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,49.32,121.0,0.0,0.019,80.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,48.443,124.0,0.0,0.024,107.0,0.0,0.425,1.0,0.0,0.0,0.0,110,10,100
12,57.291,144.0,0.0,0.024,111.0,0.0,0.447,1.0,0.0,0.0,0.0,111,11,100
13,58.843,130.0,0.0,0.024,126.0,0.0,0.539,4.0,10.0,0.0,0.0,112,12,100
14,61.493,124.0,0.0,0.024,133.0,0.0,0.53,4.0,19.0,0.0,2.0,112,12,100
15,69.838,126.0,0.0,0.024,133.0,0.0,0.549,4.0,18.0,0.862,4.0,112,12,100
16,71.561,126.0,0.0,0.024,135.0,0.0,0.517,4.0,18.0,1.721,6.0,112,12,100
17,83.07,126.0,0.0,0.024,137.0,0.0,0.533,4.0,18.0,6.818,8.0,113,13,100
18,83.755,122.0,1.0,0.024,141.0,0.0,0.523,4.0,19.0,12.184,10.0,113,13,100
19,83.755,122.0,1.0,0.024,141.0,0.0,0.523,4.0,19.0,12.184,10.0,113,13,100
20,82.112,111.0,3.0,0.024,152.0,0.0,0.565,4.0,18.0,17.23,11.0,113,13,100
21,81.88,100.0,7.0,0.025,164.0,0.0,0.548,4.0,18.0,26.779,13.0,113,13,100
22,87.977,97.0,8.0,0.025,169.0,0.0,0.521,4.0,19.0,37.208,15.0,113,13,100
23,90.698,94.0,10.0,0.025,174.0,0.0,0.571,4.0,19.0,45.033,16.0,113,13,100
24,86.909,81.0,15.0,0.026,188.0,0.0,0.56,4.0,18.0,59.776,18.0,113,13,100
25,88.108,70.0,18.0,0.028,202.0,0.0,0.594,4.0,18.0,68.602,19.0,113,13,100
26,96.936,61.0,16.0,0.029,214.0,0.0,0.58,4.0,16.0,88.772,21.0,113,13,100
27,95.223,46.0,18.0,0.031,232.0,0.0,0.58,4.0,16.0,88.772,21.0,113,13,100
28,95.223,46.0,18.0,0.031,232.0,0.0,0.619,4.0,17.0,100.09,22.0,113,13,100
29,99.073,42.0,16.0,0.032,239.0,0.0,0.666,4.0,16.0,112.553,23.0,113,13,100
30,91.313,36.0,15.0,0.033,247.0,0.0,0.727,4.0,16.0,112.553,23.0,113,13,100
31,99.133,31.0,15.0,9.207,254.0,0.0,0.735,4.0,16.0,124.68,24.0,113,13,100
32,90.436,23.0,13.0,9.208,264.0,0.0,0.753,4.0,15.0,136.773,25.0,113,13,100
33,99.395,23.0,16.0,14.866,267.0,0.0,0.784,4.0,16.0,166.396,26.0,113,13,100
34,98.468,23.0,24.0,20.9,269.0,0.0,0.833,4.0,17.0,166.396,27.0,113,13,100
35,96.402,21.0,22.0,40.671,273.0,0.0,0.725,4.0,15.0,193.092,29.0,113,13,100
36,96.402,21.0,22.0,40.671,273.0,0.0,0.725,4.0,15.0,193.092,29.0,113,13,100
37,92.27,23.0,22.0,40.671,273.0,0.0,0.744,4.0,11.0,258.397,33.0,113,13,100
38,90.104,22.0,20.0,57.58,276.0,0.0,0.743,4.0,9.0,289.586,35.0,113,13,100
39,97.249,21.0,19.0,74.264,279.0,0.0,0.789,4.0,7.0,320.402,37.0,113,13,100
40,93.722,20.0,18.0,82.387,281.0,0.0,0.844,4.0,5.0,349.201,39.0,113,13,100
41,96.14,21.0,19.0,97.592,283.0,0.0,0.637,4.0,10.0,356.709,40.0,113,13,100
42,95.939,21.0,17.0,113.341,285.0,0.0,0.705,4.0,10.0,382.301,42.0,113,13,100
43,96.705,21.0,16.0,122.805,286.0,0.0,0.767,4.0,12.0,382.301,42.0,113,13,100
44,96.695,21.0,16.0,140.255,289.0,0.0,0.816,4.0,17.0,390.619,43.0,113,13,100
45,96.695,21.0,16.0,140.255,289.0,0.0,0.816,4.0,17.0,390.619,43.0,113,13,100
46,96.342,23.0,23.0,163.147,293.0,0.0,0.95,4.0,21.0,409.259,45.0,113,13,100
47,97.38,23.0,37.0,180.642,295.0,0.0,1.046,4.0,23.0,421.859,46.0,113,13,100
48,91.253,23.0,55.0,190.179,297.0,0.0,1.111,4.0,25.0,421.859,46.0,113,13,100
49,95.334,23.0,54.0,212.061,300.0,0.0,1.088,4.0,25.0,432.949,47.0,113,13,100
50,98.66,22.0,57.0,225.457,302.0,0.0,1.154,4.0,25.0,432.949,47.0,113,13,100
51,97.823,23.0,56.0,225.457,302.0,0.0,1.213,4.0,25.0,437.763,48.0,114,14,100
52,95.707,23.0,59.0,229.906,303.0,0.0,1.28,4.0,25.0,437.763,48.0,114,14,100
53,90.053,21.0,64.0,274.063,308.0,0.0,1.321,4.0,27.0,445.657,49.0,114,14,100
54,90.053,21.0,64.0,274.063,308.0,0.0,1.321,4.0,27.0,445.657,49.0,114,14,100
55,97.027,23.0,64.0,274.063,308.0,0.0,1.387,4.0,29.0,445.657,49.0,114,14,100
56,99.305,22.0,67.0,287.078,310.0,0.0,1.2,4.0,28.0,451.596,50.0,115,15,100
57,99.305,22.0,67.0,287.078,310.0,0.0,1.267,4.0,29.0,451.596,50.0,115,15,100
58,98.881,22.0,66.0,309.185,312.0,0.0,1.269,4.0,31.0,464.032,51.0,115,15,100
59,95.223,23.0,65.0,309.185,312.0,0.0,1.335,4.0,31.0,464.032,51.0,115,15,100
60,88.995,23.0,63.0,330.841,315.0,0.0,1.304,4.0,30.0,494.741,53.0,115,15,100
61,98.942,24.0,60.0,360.795,318.0,0.0,0.961,4.0,30.0,505.009,54.0,115,15,100
62,98.569,23.0,59.0,379.623,320.0,0.0,1.063,4.0,31.0,522.896,55.0,116,16,100
63,98.569,23.0,59.0,379.623,320.0,0.0,1.063,4.0,31.0,522.896,55.0,116,16,100
64,94.578,21.0,59.0,414.309,324.0,0.0,1.061,4.0,30.0,540.944,56.0,116,16,100
65,92.986,22.0,58.0,414.309,324.0,0.0,1.226,4.0,30.0,557.251,57.0,116,16,100
66,97.944,22.0,58.0,425.507,325.0,0.0,1.293,4.0,30.0,557.251,57.0,116,16,100
67,96.795,23.0,57.0,425.507,325.0,0.0,2.475,4.0,28.0,595.348,59.0,117,17,100
68,97.158,23.0,59.0,431.817,326.0,0.0,2.287,4.0,27.0,615.528,60.0,118,18,100
69,94.498,23.0,58.0,454.066,328.0,0.0,2.333,4.0,27.0,637.969,61.0,118,18,100
70,91.071,23.0,58.0,454.066,328.0,0.0,2.395,4.0,27.0,637.969,61.0,118,18,100
