t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
94,96.342,23.0,43.0,923.485,353.0,1.0,1.486,4.0,26.0,978.3,75.0,127,27,100
95,98.831,22.0,43.0,950.92,355.0,1.0,0.925,4.0,24.0,1045.53,77.0,129,29,100
96,97.128,23.0,42.0,950.92,355.0,1.0,0.896,4.0,23.0,1086.359,78.0,131,31,100
97,98.156,23.0,45.0,978.688,356.0,1.0,0.959,4.0,23.0,1086.359,78.0,131,31,100
98,88.995,22.0,46.0,1014.82,357.0,1.0,1.148,4.0,23.0,1126.565,79.0,131,31,100
99,98.841,22.0,45.0,1050.344,358.0,1.0,2.318,4.0,22.0,1167.432,80.0,131,31,100
100,89.862,22.0,46.0,1050.344,358.0,1.0,2.318,4.0,22.0,1167.432,80.0,132,32,100
101,89.862,22.0,46.0,1050.344,358.0,1.0,1.881,4.0,22.0,1167.432,80.0,132,32,100
102,95.858,21.0,46.0,1107.747,360.0,1.0,6.394,4.0,22.0,1208.423,81.0,132,32,100
103,92.291,20.0,46.0,1172.548,362.0,1.0,6.452,4.0,24.0,1208.423,81.0,132,32,100
104,92.291,20.0,46.0,1172.548,362.0,1.0,6.255,4.0,23.0,1251.215,82.0,133,33,100
105,95.304,21.0,44.0,1209.788,363.0,1.0,6.311,4.0,24.0,1251.215,82.0,133,33,100
106,95.818,21.0,43.0,1283.43,365.0,1.0,6.368,4.0,25.0,1251.215,82.0,133,33,100
107,94.467,22.0,41.0,1304.718,366.0,1.0,6.571,4.0,25.0,1296.446,83.0,133,33,100
108,90.396,22.0,41.0,1338.614,367.0,1.0,1.98,4.0,25.0,1342.404,84.0,133,33,100
109,93.439,21.0,40.0,1433.343,369.0,1.0,2.044,4.0,26.0,1342.404,84.0,133,33,100
110,93.439,21.0,40.0,1433.343,369.0,1.0,2.044,4.0,26.0,1342.404,84.0,133,33,100
111,99.244,23.0,37.0,1474.147,370.0,1.0,2.109,4.0,27.0,1342.404,84.0,135,35,100
112,89.67,22.0,40.0,1523.449,371.0,1.0,2.174,4.0,27.0,1342.404,84.0,135,35,100
113,98.902,22.0,39.0,1568.979,372.0,1.0,2.19,4.0,26.0,1388.945,85.0,135,35,100
114,96.312,22.0,39.0,1666.567,374.0,1.0,2.202,4.0,27.0,1435.827,86.0,137,37,100
115,97.581,22.0,39.0,1716.696,375.0,1.0,2.123,3.0,27.0,1484.817,87.0,138,38,100
116,90.708,22.0,40.0,1716.696,375.0,1.0,3.236,4.0,25.0,1534.309,88.0,139,39,100
117,97.017,25.0,36.0,1750.5,376.0,1.0,3.297,4.0,25.0,1534.309,88.0,140,40,100
118,99.798,29.0,31.0,1866.12,379.0,1.0,3.361,4.0,28.0,1534.309,88.0,140,40,100
119,99.798,29.0,31.0,1866.12,379.0,1.0,3.361,4.0,28.0,1534.309,88.0,140,40,100
120,99.798,29.0,31.0,1866.12,379.0,1.0,3.425,4.0,28.0,1534.309,88.0,140,40,100
121,97.622,44.0,15.0,1924.665,380.0,1.0,2.576,3.0,28.0,1575.935,89.0,140,40,100
122,91.898,37.0,15.0,2189.44,388.0,1.0,2.848,4.0,28.0,1575.935,89.0,141,41,100
123,98.267,39.0,13.0,2189.44,388.0,1.0,3.218,4.0,27.0,1626.188,90.0,141,41,100
124,95.737,47.0,6.0,2189.44,388.0,1.0,3.032,4.0,28.0,1680.351,91.0,141,41,100
125,99.678,47.0,4.0,2270.84,390.0,1.0,3.092,4.0,32.0,1680.351,91.0,141,41,100
126,93.48,44.0,3.0,2515.258,397.0,1.0,3.156,4.0,32.0,1680.351,91.0,142,42,100
127,93.57,36.0,14.0,2795.736,406.0,1.0,3.215,4.0,35.0,1680.351,91.0,144,44,100
128,93.57,36.0,14.0,2795.736,406.0,1.0,3.215,4.0,35.0,1680.351,91.0,145,45,100
129,99.446,50.0,0.0,2795.736,406.0,1.0,3.28,4.0,35.0,1680.351,91.0,145,45,100
130,87.806,49.0,3.0,2849.493,407.0,1.0,3.348,4.0,35.0,1680.351,91.0,145,45,100
131,96.957,48.0,0.0,2978.7,411.0,1.0,3.413,4.0,39.0,1680.351,91.0,145,45,100
132,90.305,45.0,0.0,3094.618,414.0,1.0,3.476,4.0,46.0,1680.351,91.0,147,47,100
133,94.871,46.0,0.0,3094.618,415.0,1.0,3.433,4.0,47.0,1734.626,92.0,149,49,100
134,94.871,46.0,0.0,3094.618,415.0,1.0,3.491,4.0,47.0,1734.626,92.0,150,50,100
135,83.926,49.0,0.0,3151.677,416.0,1.0,3.561,4.0,47.0,1734.626,92.0,150,50,100
136,83.926,49.0,0.0,3151.677,416.0,1.0,3.561,4.0,47.0,1734.626,92.0,152,52,100
137,72.156,47.0,0.0,3190.511,419.0,1.0,3.787,4.0,47.0,1795.539,93.0,154,54,100
138,66.099,47.0,0.0,3387.664,429.0,1.0,3.848,4.0,49.0,1795.539,93.0,156,56,100
139,55.81,52.0,0.0,3662.579,436.0,1.0,3.528,4.0,49.0,1850.53,94.0,156,56,100
140,57.029,55.0,0.0,3686.79,441.0,1.0,2.156,4.0,48.0,1900.578,95.0,156,56,100
141,57.16,52.0,0.0,3686.79,447.0,1.0,2.218,4.0,51.0,1900.578,95.0,159,59,100
142,58.46,52.0,0.0,3686.791,452.0,1.0,2.215,4.0,54.0,2095.232,98.0,160,60,100
143,51.486,52.0,0.0,3741.086,456.0,1.0,2.281,4.0,56.0,2095.232,98.0,160,60,100
144,51.486,52.0,0.0,3741.086,456.0,1.0,2.281,4.0,56.0,2095.232,98.0,160,60,100
145,48.655,51.0,0.0,3741.399,459.0,1.0,1.103,4.0,55.0,2139.219,99.0,162,62,100
146,44.372,49.0,0.0,3788.566,463.0,1.0,1.134,4.0,57.0,2194.25,100.0,163,63,100
147,47.324,51.0,0.0,3788.566,465.0,1.0,1.096,4.0,55.0,2308.957,102.0,165,65,100
148,49.803,55.0,0.0,3788.566,465.0,1.0,1.168,4.0,54.0,2361.502,103.0,168,68,100
149,51.144,56.0,0.0,3798.996,469.0,1.0,1.147,4.0,54.0,2428.782,104.0,168,68,100
150,65.988,54.0,0.0,3798.996,472.0,1.0,0.848,4.0,53.0,2477.665,105.0,169,69,100
151,84.964,57.0,0.0,3798.996,473.0,1.0,1.868,4.0,52.0,2576.986,107.0,171,71,100
152,84.964,57.0,0.0,3798.996,473.0,1.0,2.04,4.0,52.0,2576.986,107.0,172,72,100
153,84.964,57.0,0.0,3798.996,473.0,1.0,2.04,4.0,52.0,2576.986,107.0,173,73,100
154,84.964,57.0,0.0,3798.996,473.0,1.0,0.694,3.0,51.0,2669.17,109.0,174,74,100
155,71.591,56.0,0.0,3798.996,474.0,1.0,0.897,4.0,50.0,2669.17,109.0,175,75,100
156,79.573,60.0,0.0,3798.996,476.0,1.0,0.717,3.0,50.0,2716.303,110.0,176,76,100
157,73.627,56.0,0.0,3800.896,485.0,1.0,0.916,4.0,49.0,2716.303,110.0,176,76,100
158,59.599,39.0,0.0,3854.579,506.0,1.0,0.985,4.0,49.0,2716.303,110.0,176,76,100
159,70.241,47.0,0.0,3855.096,510.0,1.0,1.054,4.0,50.0,2716.303,110.0,177,77,100
160,90.537,48.0,0.0,3855.096,513.0,1.0,1.001,4.0,49.0,2763.157,111.0,178,78,100
161,94.85,50.0,3.0,3855.096,513.0,1.0,1.001,4.0,49.0,2763.157,111.0,179,79,100
162,94.85,50.0,3.0,3855.096,513.0,1.0,0.626,3.0,48.0,2854.446,113.0,180,80,100
163,93.53,48.0,13.0,3855.096,517.0,1.0,1.056,4.0,47.0,2854.446,113.0,182,82,100
164,97.793,43.0,17.0,3855.096,523.0,1.0,1.011,4.0,47.0,2904.364,114.0,183,83,100
165,99.839,39.0,24.0,3855.096,528.0,1.0,0.887,3.0,46.0,2998.346,116.0,184,84,100
166,87.887,36.0,37.0,3855.096,532.0,1.0,1.099,4.0,45.0,2998.346,116.0,184,84,100
167,96.443,34.0,38.0,3858.287,535.0,1.0,1.165,4.0,45.0,2998.346,116.0,184,84,100
168,94.598,35.0,39.0,3858.287,536.0,1.0,1.435,4.0,44.0,3044.243,117.0,185,85,100
169,82.939,31.0,41.0,3860.06,542.0,1.0,1.503,4.0,46.0,3044.243,117.0,185,85,100
170,82.939,31.0,41.0,3860.06,542.0,1.0,1.503,4.0,46.0,3044.243,117.0,187,87,100
171,97.602,33.0,42.0,3860.06,543.0,1.0,1.466,4.0,46.0,3089.52,118.0,188,88,100
172,90.346,33.0,43.0,3860.734,544.0,1.0,1.409,4.0,44.0,3182.758,120.0,189,89,100
173,93.792,31.0,42.0,3871.25,548.0,1.0,1.476,4.0,46.0,3182.758,120.0,190,90,100
174,97.864,33.0,40.0,3871.25,548.0,1.0,1.51,4.0,45.0,3229.36,121.0,191,91,100
175,93.893,32.0,41.0,3884.621,551.0,1.0,1.453,4.0,44.0,3276.467,122.0,191,91,100
176,96.624,32.0,42.0,3884.621,552.0,1.0,1.444,4.0,43.0,3325.092,123.0,192,92,100
177,96.624,32.0,42.0,3884.621,552.0,1.0,1.051,4.0,41.0,3422.073,125.0,194,94,100
178,87.645,32.0,45.0,3884.621,552.0,1.0,1.118,4.0,41.0,3422.073,125.0,194,94,100
179,87.645,32.0,45.0,3884.621,552.0,1.0,1.118,4.0,41.0,3422.073,125.0,195,95,100
180,99.043,31.0,45.0,3895.636,554.0,1.0,2.423,4.0,41.0,3472.646,126.0,196,96,100
181,89.146,29.0,46.0,3912.465,557.0,1.0,2.949,4.0,39.0,3572.276,128.0,197,97,100
182,89.146,29.0,46.0,3912.465,557.0,1.0,3.009,4.0,39.0,3572.276,128.0,197,97,100
183,95.334,30.0,45.0,3912.465,557.0,1.0,3.072,4.0,39.0,3572.276,128.0,197,97,100
184,96.503,30.0,49.0,3918.267,558.0,1.0,3.137,4.0,40.0,3572.276,128.0,197,97,100
185,94.528,31.0,48.0,3918.267,558.0,1.0,2.611,4.0,39.0,3622.309,129.0,198,98,100
186,84.37,23.0,48.0,3918.268,567.0,1.0,2.677,4.0,39.0,3622.309,129.0,198,98,100
187,91.081,25.0,47.0,3927.886,568.0,1.0,2.739,4.0,39.0,3622.309,129.0,198,98,100
188,91.081,25.0,47.0,3927.886,568.0,1.0,2.739,4.0,39.0,3622.309,129.0,198,98,100
189,89.257,19.0,50.0,3957.356,576.0,1.0,2.801,4.0,40.0,3622.309,129.0,199,99,100
190,99.95,23.0,50.0,3957.356,576.0,1.0,2.749,4.0,39.0,3676.382,130.0,199,99,100
191,95.445,23.0,54.0,3979.189,577.0,2.0,2.815,4.0,39.0,3676.382,130.0,199,99,100
192,85.438,20.0,57.0,4043.188,581.0,2.0,1.401,4.0,39.0,3786.271,132.0,200,100,100
193,90.094,21.0,56.0,4043.188,581.0,2.0,1.466,4.0,39.0,3786.271,132.0,200,100,100
194,98.166,21.0,55.0,4054.203,582.0,2.0,1.536,4.0,39.0,3786.271,132.0,200,100,100
195,98.73,22.0,54.0,4054.203,582.0,2.0,1.604,4.0,39.0,3786.271,132.0,200,100,100
196,98.902,22.0,54.0,4063.496,583.0,2.0,1.604,4.0,39.0,3786.271,132.0,200,103,97
197,98.902,22.0,54.0,4063.496,583.0,2.0,1.969,4.0,36.0,3956.634,135.0,200,103,97
198,97.833,21.0,53.0,4082.814,585.0,2.0,2.036,4.0,36.0,3956.634,135.0,200,104,96
199,99.587,22.0,52.0,4082.814,585.0,2.0,2.103,4.0,36.0,3956.634,135.0,200,104,96
200,97.964,22.0,51.0,4109.13,586.0,2.0,2.233,4.0,35.0,4021.212,136.0,200,104,96
201,93.198,22.0,52.0,4109.13,587.0,2.0,2.299,4.0,35.0,4021.212,136.0,200,104,96
202,95.002,21.0,51.0,4149.398,589.0,2.0,2.364,4.0,36.0,4021.212,136.0,200,106,94
203,92.865,22.0,50.0,4149.398,589.0,2.0,2.429,4.0,36.0,4021.212,136.0,200,106,94
204,84.753,20.0,49.0,4208.351,592.0,2.0,2.494,4.0,37.0,4021.212,136.0,200,106,94
205,99.768,21.0,48.0,4208.351,592.0,2.0,2.494,4.0,37.0,4021.212,136.0,200,107,93
206,99.768,21.0,48.0,4208.351,592.0,2.0,1.788,4.0,36.0,4085.099,137.0,200,107,93
207,99.184,23.0,45.0,4231.489,593.0,2.0,1.856,4.0,37.0,4085.099,137.0,200,107,93
208,99.345,23.0,43.0,4263.482,595.0,2.0,1.926,4.0,37.0,4085.099,137.0,200,107,93
209,99.345,23.0,43.0,4263.482,595.0,2.0,3.173,4.0,36.0,4157.496,138.0,200,107,93
210,99.204,24.0,42.0,4288.107,596.0,2.0,3.24,4.0,36.0,4157.496,138.0,200,107,93
211,94.86,26.0,39.0,4311.495,597.0,2.0,3.307,4.0,36.0,4157.496,138.0,200,108,92
212,98.891,27.0,39.0,4343.725,598.0,2.0,2.304,4.0,35.0,4233.219,139.0,200,108,92
213,86.98,26.0,39.0,4364.947,599.0,2.0,2.37,4.0,36.0,4233.219,139.0,200,108,92
214,97.43,27.0,37.0,4457.269,602.0,2.0,2.441,4.0,37.0,4233.219,139.0,200,108,92
215,97.43,27.0,37.0,4457.269,602.0,2.0,2.441,4.0,37.0,4233.219,139.0,200,108,92
216,97.672,30.0,34.0,4457.269,602.0,2.0,2.343,4.0,36.0,4313.123,140.0,200,109,91
217,87.897,25.0,36.0,4620.987,607.0,2.0,2.41,4.0,37.0,4313.123,140.0,200,109,91
218,99.929,25.0,36.0,4637.406,608.0,2.0,2.477,4.0,37.0,4313.123,140.0,200,111,89
219,89.6,23.0,36.0,4741.941,611.0,2.0,2.544,4.0,38.0,4313.123,140.0,200,111,89
220,99.768,23.0,36.0,4774.148,612.0,2.0,2.613,4.0,38.0,4313.123,140.0,200,112,88
221,93.369,22.0,35.0,4846.173,614.0,2.0,2.678,4.0,39.0,4313.123,140.0,200,112,88
222,95.868,22.0,36.0,4851.864,615.0,2.0,2.749,4.0,39.0,4313.123,140.0,200,112,88
223,94.397,23.0,35.0,4851.864,615.0,2.0,2.815,4.0,39.0,4313.123,140.0,200,112,88
224,94.397,23.0,35.0,4851.864,615.0,2.0,2.815,4.0,39.0,4313.123,140.0,200,114,86
225,99.718,23.0,34.0,4888.379,616.0,2.0,2.573,4.0,39.0,4380.125,141.0,200,115,85
226,98.448,24.0,33.0,4888.379,616.0,2.0,2.642,4.0,39.0,4380.125,141.0,200,115,85
227,87.887,20.0,32.0,5052.927,621.0,2.0,2.708,4.0,42.0,4380.125,141.0,200,115,85
228,98.105,22.0,30.0,5052.927,621.0,2.0,2.775,4.0,43.0,4380.125,141.0,200,115,85
229,98.105,22.0,30.0,5052.927,621.0,2.0,2.845,4.0,43.0,4380.125,141.0,200,115,85
230,97.662,24.0,27.0,5118.754,623.0,2.0,2.763,4.0,43.0,4467.371,142.0,200,116,84
231,93.792,22.0,27.0,5255.251,627.0,2.0,2.83,4.0,44.0,4467.371,142.0,200,116,84
232,96.594,23.0,25.0,5278.48,628.0,2.0,2.323,4.0,43.0,4531.793,143.0,200,116,84
233,96.594,23.0,25.0,5278.48,628.0,2.0,2.323,4.0,43.0,4531.793,143.0,200,119,81
234,96.08,22.0,24.0,5346.263,630.0,2.0,2.584,4.0,42.0,4623.873,144.0,200,121,79
235,98.992,24.0,25.0,5383.402,631.0,2.0,2.65,4.0,42.0,4623.873,144.0,200,121,79
236,93.046,22.0,23.0,5537.552,635.0,2.0,2.685,4.0,45.0,4717.025,145.0,200,121,79
237,87.867,23.0,23.0,5537.552,635.0,2.0,2.753,4.0,45.0,4717.025,145.0,200,121,79
238,84.46,23.0,21.0,5618.993,637.0,2.0,2.819,4.0,45.0,4717.025,145.0,200,121,79
239,98.035,23.0,19.0,5696.014,639.0,2.0,2.622,4.0,45.0,4811.148,146.0,200,122,78
240,97.43,23.0,19.0,5726.445,640.0,2.0,2.683,4.0,45.0,4811.148,146.0,200,123,77
241,93.772,37.0,2.0,5844.165,643.0,2.0,2.723,4.0,45.0,4909.28,147.0,200,123,77
242,93.772,37.0,2.0,5844.165,643.0,2.0,2.723,4.0,45.0,4909.28,147.0,200,123,77
243,89.67,37.0,3.0,5844.165,643.0,2.0,2.789,4.0,45.0,4909.28,147.0,200,123,77
244,99.899,36.0,2.0,5915.835,645.0,2.0,2.851,4.0,45.0,4909.28,147.0,200,123,77
245,99.415,36.0,3.0,5957.357,646.0,3.0,2.854,4.0,44.0,5008.681,148.0,200,123,77
246,94.538,37.0,2.0,5957.357,646.0,3.0,2.913,4.0,45.0,5008.681,148.0,200,123,77
247,95.364,37.0,0.0,6082.051,649.0,3.0,2.963,4.0,44.0,5112.209,149.0,200,123,77
248,95.364,37.0,0.0,6082.051,649.0,3.0,0.688,4.0,43.0,5112.209,149.0,200,125,75
249,96.654,36.0,0.0,6106.977,652.0,3.0,0.699,4.0,45.0,5323.532,151.0,200,126,74
250,89.741,36.0,0.0,6106.977,652.0,3.0,0.699,4.0,45.0,5323.532,151.0,200,126,74
251,89.741,36.0,0.0,6106.977,652.0,3.0,1.079,4.0,45.0,5428.401,152.0,200,126,74
252,87.715,32.0,0.0,6244.752,658.0,3.0,0.738,4.0,46.0,5535.391,153.0,200,127,73
253,81.185,32.0,0.0,6244.752,658.0,3.0,0.803,4.0,46.0,5535.391,153.0,200,127,73
254,71.672,29.0,0.0,6305.938,661.0,3.0,0.868,4.0,49.0,5535.391,153.0,200,127,73
255,59.357,25.0,0.0,6430.896,665.0,3.0,0.799,4.0,49.0,5747.456,155.0,200,127,73
256,76.56,27.0,0.0,6430.896,665.0,3.0,0.867,4.0,49.0,5747.456,155.0,200,127,73
257,67.57,27.0,0.0,6430.896,665.0,3.0,0.907,4.0,49.0,5850.959,156.0,200,127,73
