t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,13.796,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,14.431,20.0,0.0,0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,15.57,19.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,19.823,27.0,0.0,0.002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,14.431,21.0,0.0,0.002,28.0,0.0,0.506,4.0,2.0,0.0,0.0,0,0,0
5,16.779,21.0,0.0,0.002,28.0,0.0,0.529,4.0,2.0,0.0,2.0,0,0,0
6,12.506,11.0,0.0,0.002,38.0,0.0,0.546,4.0,11.0,2.534,6.0,0,0,0
7,7.226,4.0,0.0,0.002,45.0,0.0,0.582,4.0,16.0,5.423,11.0,0,0,0
8,7.226,4.0,0.0,0.002,45.0,0.0,0.582,4.0,16.0,5.423,11.0,0,0,0
9,29.558,4.0,0.0,0.002,47.0,0.0,0.61,4.0,13.0,14.319,17.0,0,0,0
10,45.641,6.0,2.0,0.002,47.0,0.0,0.722,4.0,10.0,21.04,20.0,0,0,0
11,51.96,7.0,0.0,0.002,48.0,0.0,0.769,4.0,9.0,27.449,22.0,0,0,0
12,62.864,10.0,2.0,0.002,48.0,0.0,0.793,4.0,6.0,36.875,25.0,0,0,0
13,62.864,10.0,2.0,0.002,48.0,0.0,0.75,4.0,5.0,39.265,26.0,0,0,0
14,74.665,12.0,2.0,0.002,48.0,0.0,0.794,4.0,4.0,45.24,27.0,0,0,0
15,83.836,13.0,5.0,0.002,48.0,0.0,0.782,4.0,3.0,50.173,28.0,0,0,0
16,89.912,16.0,3.0,0.002,48.0,0.0,0.658,3.0,0.0,85.116,33.0,0,0,0
17,89.912,16.0,3.0,0.002,48.0,0.0,0.658,3.0,0.0,85.116,33.0,0,0,0
18,89.912,16.0,3.0,0.002,48.0,0.0,0.462,1.0,0.0,91.81,35.0,0,0,0
19,75.743,17.0,8.0,1.433,49.0,0.0,0.483,1.0,0.0,91.81,35.0,0,0,0
20,99.768,16.0,7.0,4.328,51.0,0.0,0.503,1.0,0.0,92.083,36.0,0,0,0
21,93.581,19.0,4.0,4.328,51.0,0.0,0.525,1.0,0.0,92.083,36.0,0,0,0
22,96.443,21.0,2.0,4.328,51.0,0.0,0.546,1.0,0.0,92.083,36.0,0,0,0
23,50.962,11.0,3.0,18.061,61.0,0.0,1.189,4.0,1.0,92.083,36.0,0,0,0
24,78.192,11.0,2.0,20.896,62.0,0.0,1.257,4.0,3.0,92.083,36.0,0,0,0
25,78.192,11.0,2.0,20.896,62.0,0.0,1.264,4.0,2.0,92.083,37.0,0,0,0
26,78.192,11.0,2.0,20.896,62.0,0.0,1.264,4.0,2.0,92.083,37.0,0,0,0
27,78.192,11.0,2.0,20.896,62.0,0.0,0.97,4.0,0.0,94.405,39.0,0,0,0
28,81.225,13.0,0.0,20.896,62.0,0.0,0.809,3.0,0.0,94.405,40.0,0,0,0
29,81.225,13.0,0.0,20.896,62.0,0.0,0.86,3.0,0.0,94.405,40.0,0,0,0
30,81.225,13.0,0.0,20.896,62.0,0.0,0.301,1.0,0.0,96.625,42.0,0,0,0
31,91.777,16.0,0.0,20.896,62.0,0.0,0.321,1.0,0.0,96.625,42.0,0,0,0
32,91.777,16.0,0.0,20.896,62.0,0.0,0.344,1.0,0.0,96.625,42.0,0,0,0
33,91.777,16.0,0.0,20.896,62.0,0.0,0.365,1.0,0.0,96.625,42.0,0,0,0
34,73.879,19.0,0.0,20.896,62.0,0.0,0.388,1.0,0.0,96.625,42.0,0,0,0
35,71.541,18.0,0.0,21.547,63.0,0.0,0.409,1.0,0.0,96.625,42.0,0,0,0
36,71.541,18.0,0.0,21.547,63.0,0.0,0.409,1.0,0.0,96.625,42.0,0,0,0
37,67.107,14.0,0.0,22.978,68.0,0.0,0.509,2.0,0.0,96.625,42.0,0,0,0
38,51.466,13.0,0.0,31.93,72.0,0.0,1.004,4.0,3.0,96.625,42.0,0,0,0
39,39.474,12.0,0.0,41.388,76.0,0.0,1.057,4.0,4.0,96.625,43.0,0,0,0
40,21.606,9.0,0.0,47.35,81.0,0.0,1.127,4.0,8.0,96.625,43.0,0,0,0
41,17.898,9.0,0.0,47.35,82.0,0.0,1.237,4.0,9.0,97.612,44.0,0,0,0
42,11.559,6.0,0.0,47.35,87.0,0.0,1.053,4.0,11.0,97.612,45.0,0,0,0
43,11.216,6.0,0.0,47.35,92.0,0.0,1.018,4.0,13.0,100.431,46.0,0,0,0
44,5.371,3.0,0.0,47.35,96.0,0.0,1.018,4.0,13.0,100.431,46.0,0,0,0
45,5.371,3.0,0.0,47.35,96.0,0.0,1.086,4.0,17.0,100.431,46.0,0,0,0
46,5.109,2.0,0.0,47.35,97.0,0.0,1.152,4.0,18.0,100.431,46.0,0,0,0
47,5.341,2.0,0.0,47.35,97.0,0.0,1.218,4.0,18.0,100.431,46.0,0,0,0
48,4.474,1.0,0.0,47.35,98.0,0.0,0.958,4.0,18.0,102.462,47.0,0,0,0
49,4.404,1.0,0.0,47.35,100.0,0.0,1.021,4.0,19.0,102.462,47.0,0,0,0
50,4.424,1.0,0.0,47.35,100.0,0.0,1.088,4.0,19.0,102.462,47.0,0,0,0
51,4.444,1.0,0.0,47.35,100.0,0.0,1.308,4.0,18.0,107.138,48.0,0,0,0
52,4.626,2.0,0.0,47.351,102.0,0.0,1.376,4.0,19.0,107.138,48.0,0,0,0
53,4.867,2.0,0.0,47.351,102.0,0.0,1.376,4.0,19.0,107.138,48.0,0,0,0
54,4.867,2.0,0.0,47.351,102.0,0.0,1.198,3.0,17.0,120.297,51.0,0,0,0
55,9.634,3.0,0.0,47.351,102.0,0.0,1.334,4.0,16.0,133.992,52.0,0,0,0
