t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,6.903,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,6.903,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,31.291,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
5,36.975,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
6,21.425,41.0,0.0,0.016,70.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
7,27.401,63.0,0.0,0.018,77.0,0.0,0.0,0.0,0.0,0.0,0.0,108,8,100
8,43.747,121.0,0.0,0.018,77.0,0.0,0.0,0.0,0.0,0.0,0.0,109,9,100
9,50.066,122.0,0.0,0.018,77.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,49.834,120.0,0.0,0.022,107.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,60.607,147.0,0.0,0.023,108.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
12,60.607,147.0,0.0,0.023,108.0,0.0,0.0,0.0,0.0,0.0,0.0,111,11,100
13,61.866,136.0,0.0,0.023,120.0,0.0,0.49,4.0,7.0,0.0,0.0,112,12,100
14,63.066,125.0,0.0,0.023,132.0,0.0,0.558,4.0,19.0,0.0,0.0,112,12,100
15,71.027,126.0,0.0,0.023,134.0,0.0,0.514,4.0,18.0,0.0,3.0,112,12,100
16,72.649,126.0,0.0,0.023,135.0,0.0,0.572,4.0,18.0,1.925,4.0,112,12,100
17,81.749,125.0,0.0,0.023,137.0,0.0,0.608,4.0,19.0,3.905,5.0,113,13,100
18,91.454,127.0,0.0,0.023,137.0,0.0,0.53,4.0,18.0,10.264,8.0,113,13,100
19,88.703,115.0,0.0,0.023,149.0,0.0,0.506,4.0,17.0,18.017,10.0,113,13,100
20,74.01,87.0,6.0,0.023,177.0,0.0,0.503,4.0,16.0,28.003,12.0,113,13,100
21,74.01,87.0,6.0,0.023,177.0,0.0,0.503,4.0,16.0,28.003,12.0,113,13,100
22,68.175,84.0,6.0,0.023,180.0,0.0,0.477,4.0,17.0,53.705,16.0,113,13,100
23,93.873,83.0,5.0,0.024,182.0,0.0,0.548,4.0,17.0,53.705,16.0,113,13,100
24,89.691,78.0,13.0,0.024,188.0,0.0,0.579,4.0,16.0,61.51,17.0,113,13,100
25,96.523,78.0,16.0,0.024,191.0,0.0,0.549,4.0,16.0,76.535,19.0,113,13,100
26,87.504,41.0,22.0,0.025,231.0,0.0,0.594,4.0,15.0,87.142,20.0,113,13,100
27,87.504,41.0,22.0,0.025,231.0,0.0,0.636,4.0,15.0,97.957,21.0,113,13,100
28,94.477,39.0,26.0,0.025,234.0,0.0,0.623,4.0,13.0,130.752,24.0,113,13,100
29,94.477,39.0,26.0,0.025,234.0,0.0,0.625,4.0,11.0,142.779,25.0,113,13,100
30,94.477,39.0,26.0,0.025,234.0,0.0,0.625,4.0,11.0,142.779,25.0,113,13,100
31,91.454,40.0,24.0,0.025,235.0,0.0,0.632,4.0,9.0,167.495,27.0,113,13,100
32,89.711,41.0,22.0,0.025,236.0,0.0,0.681,4.0,8.0,179.822,28.0,113,13,100
33,98.902,37.0,21.0,0.025,241.0,0.0,0.732,4.0,7.0,191.558,29.0,113,13,100
34,98.589,34.0,19.0,0.025,247.0,0.0,0.779,4.0,6.0,202.693,30.0,113,13,100
35,80.026,24.0,20.0,16.189,257.0,0.0,0.782,4.0,10.0,214.06,31.0,113,13,100
36,99.164,26.0,18.0,16.189,257.0,0.0,0.729,4.0,10.0,267.116,35.0,113,13,100
37,77.386,17.0,35.0,18.45,266.0,0.0,0.79,4.0,15.0,267.116,35.0,113,13,100
38,73.254,15.0,47.0,22.203,268.0,0.0,0.829,4.0,15.0,278.921,36.0,113,13,100
39,73.254,15.0,47.0,22.203,268.0,0.0,0.829,4.0,15.0,278.921,36.0,113,13,100
40,91.313,14.0,46.0,38.802,270.0,0.0,0.645,4.0,12.0,310.974,39.0,113,13,100
41,99.214,16.0,44.0,38.802,270.0,0.0,0.716,4.0,11.0,321.957,40.0,113,13,100
42,77.779,16.0,49.0,38.802,270.0,0.0,0.755,4.0,11.0,326.313,41.0,113,13,100
43,94.377,14.0,56.0,54.956,273.0,0.0,0.762,4.0,13.0,335.934,43.0,113,13,100
44,94.377,14.0,56.0,54.956,273.0,0.0,0.823,4.0,13.0,335.934,43.0,113,13,100
45,98.196,15.0,55.0,54.956,273.0,0.0,0.806,4.0,13.0,340.777,44.0,113,13,100
46,78.525,16.0,87.0,54.956,273.0,0.0,0.872,4.0,13.0,340.777,44.0,113,13,100
47,91.757,14.0,88.0,88.693,276.0,0.0,0.871,4.0,12.0,348.236,45.0,113,13,100
48,91.757,14.0,88.0,88.693,276.0,0.0,0.871,4.0,12.0,348.236,45.0,113,13,100
49,91.757,14.0,88.0,88.693,276.0,0.0,0.781,4.0,12.0,363.285,47.0,113,13,100
50,83.624,15.0,87.0,88.693,276.0,0.0,0.841,4.0,12.0,363.285,47.0,113,13,100
51,73.748,15.0,102.0,88.693,276.0,0.0,0.73,4.0,12.0,370.143,48.0,113,13,100
52,60.052,12.0,107.0,104.659,279.0,0.0,0.701,4.0,10.0,393.213,50.0,113,13,100
53,60.183,12.0,112.0,104.659,279.0,0.0,0.938,4.0,9.0,404.715,51.0,113,13,100
54,82.667,11.0,111.0,130.361,281.0,0.0,0.97,4.0,8.0,418.067,52.0,113,13,100
55,82.667,11.0,111.0,130.361,281.0,0.0,1.036,4.0,9.0,418.067,52.0,113,13,100
56,82.667,11.0,111.0,130.361,281.0,0.0,0.964,4.0,8.0,447.217,54.0,113,13,100
57,82.667,11.0,111.0,130.361,281.0,0.0,0.964,4.0,8.0,447.217,54.0,113,13,100
58,78.887,12.0,109.0,141.576,282.0,0.0,0.989,4.0,9.0,459.096,55.0,113,13,100
59,78.887,12.0,109.0,141.576,282.0,0.0,1.089,4.0,9.0,487.366,57.0,113,13,100
60,60.153,12.0,112.0,141.576,282.0,0.0,1.16,4.0,9.0,487.366,57.0,114,14,100
61,84.833,12.0,112.0,145.642,283.0,0.0,0.911,4.0,8.0,531.926,60.0,116,16,100
62,84.833,12.0,112.0,145.642,283.0,0.0,0.864,4.0,7.0,545.588,61.0,116,16,100
63,84.833,12.0,112.0,145.642,283.0,0.0,0.932,4.0,7.0,545.588,61.0,116,16,100
64,90.648,14.0,110.0,145.642,283.0,0.0,0.997,4.0,6.0,552.111,62.0,116,16,100
65,90.648,14.0,110.0,145.642,283.0,0.0,1.142,4.0,5.0,571.751,64.0,116,16,100
66,90.648,14.0,110.0,145.642,283.0,0.0,1.142,4.0,5.0,571.751,64.0,116,16,100
67,94.629,15.0,112.0,145.642,283.0,0.0,1.209,4.0,5.0,571.751,64.0,116,16,100
68,74.02,15.0,115.0,145.642,283.0,0.0,0.994,4.0,3.0,594.296,66.0,117,17,100
69,99.375,15.0,114.0,171.897,284.0,0.0,0.879,4.0,2.0,602.422,67.0,117,17,100
70,96.977,15.0,115.0,185.804,285.0,0.0,0.942,4.0,3.0,602.422,67.0,117,17,100
71,95.425,15.0,115.0,218.764,286.0,0.0,1.404,4.0,2.0,611.256,68.0,117,17,100
72,99.133,17.0,114.0,218.764,286.0,0.0,1.375,4.0,1.0,619.091,69.0,117,17,100
73,98.7,19.0,112.0,218.764,286.0,0.0,1.563,4.0,0.0,626.637,70.0,117,17,100
74,73.818,15.0,114.0,286.628,290.0,0.0,1.565,4.0,0.0,648.772,72.0,117,17,100
75,96.705,14.0,113.0,330.041,292.0,0.0,1.565,4.0,0.0,648.772,72.0,119,19,100
76,96.705,14.0,113.0,330.041,292.0,0.0,1.168,3.0,0.0,648.772,73.0,119,19,100
77,98.005,14.0,114.0,351.13,293.0,0.0,1.218,3.0,0.0,648.772,73.0,120,20,100
78,98.005,14.0,114.0,351.13,293.0,0.0,0.988,2.0,0.0,648.772,74.0,120,20,100
79,95.435,13.0,114.0,421.629,295.0,0.0,1.069,3.0,0.0,648.772,74.0,120,20,100
80,82.193,13.0,113.0,449.997,296.0,0.0,1.244,4.0,0.0,648.772,74.0,120,20,100
81,86.536,13.0,112.0,483.889,297.0,0.0,1.314,4.0,1.0,648.772,74.0,120,20,100
82,94.891,15.0,110.0,483.889,297.0,0.0,1.258,4.0,0.0,648.772,75.0,121,21,100
83,98.589,15.0,110.0,519.481,298.0,0.0,1.313,4.0,0.0,648.772,76.0,122,22,100
84,72.811,14.0,112.0,547.757,299.0,0.0,1.183,3.0,0.0,648.772,77.0,123,23,100
85,72.811,14.0,112.0,547.757,299.0,0.0,1.183,3.0,0.0,648.772,77.0,123,23,100
86,94.367,14.0,111.0,587.46,300.0,0.0,1.23,3.0,0.0,648.772,77.0,123,23,100
87,91.394,13.0,110.0,665.204,302.0,0.0,1.342,4.0,1.0,648.772,77.0,123,23,100
88,91.394,13.0,110.0,665.204,302.0,0.0,1.406,4.0,1.0,648.772,77.0,123,23,100
89,93.732,14.0,109.0,665.204,302.0,0.0,0.805,4.0,0.0,655.156,78.0,124,24,100
90,78.736,15.0,110.0,665.204,302.0,0.0,0.56,2.0,0.0,655.426,80.0,126,26,100
91,94.236,13.0,111.0,797.377,305.0,0.0,0.903,4.0,0.0,657.303,81.0,126,26,100
92,89.681,14.0,110.0,797.377,305.0,0.0,0.97,4.0,0.0,657.303,81.0,126,26,100
93,91.132,16.0,108.0,797.377,305.0,0.0,1.04,4.0,0.0,657.303,81.0,126,26,100
