t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,4.575,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,4.575,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,13.071,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
5,36.38,101.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
6,39.313,94.0,0.0,0.001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
7,25.829,59.0,0.0,0.019,75.0,0.0,0.0,0.0,0.0,0.0,0.0,104,4,100
8,41.55,118.0,0.0,0.019,77.0,0.0,0.0,0.0,0.0,0.0,0.0,109,9,100
9,49.058,122.0,0.0,0.019,77.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,45.732,106.0,0.0,0.025,103.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,57.745,147.0,0.0,0.027,108.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
12,57.745,147.0,0.0,0.027,108.0,0.0,0.0,0.0,0.0,0.0,0.0,111,11,100
13,62.29,142.0,0.0,0.027,114.0,0.0,0.444,4.0,1.0,0.0,0.0,112,12,100
14,61.584,125.0,0.0,0.027,132.0,0.0,0.53,4.0,19.0,0.0,0.0,112,12,100
15,67.742,125.0,0.0,0.027,133.0,0.0,0.547,4.0,18.0,0.0,2.0,112,12,100
16,69.011,123.0,0.0,0.027,135.0,0.0,0.532,4.0,16.0,0.0,4.0,112,12,100
17,76.378,125.0,0.0,0.027,135.0,0.0,0.519,4.0,18.0,6.579,7.0,112,12,100
18,84.218,123.0,0.0,0.027,138.0,0.0,0.567,4.0,18.0,10.211,8.0,113,13,100
19,89.419,119.0,2.0,0.027,144.0,0.0,0.488,4.0,18.0,19.097,11.0,113,13,100
20,86.516,104.0,4.0,0.027,159.0,0.0,0.516,4.0,18.0,30.035,13.0,113,13,100
21,86.516,104.0,4.0,0.027,159.0,0.0,0.516,4.0,18.0,30.035,13.0,113,13,100
22,95.243,100.0,5.0,0.027,165.0,0.0,0.551,4.0,17.0,36.23,14.0,113,13,100
23,86.677,84.0,11.0,0.028,183.0,0.0,0.506,4.0,15.0,56.463,17.0,113,13,100
24,81.79,73.0,14.0,0.028,195.0,0.0,0.538,4.0,17.0,63.277,18.0,113,13,100
25,93.5,65.0,13.0,0.029,206.0,0.0,0.542,4.0,15.0,80.911,20.0,113,13,100
26,99.899,59.0,15.0,0.029,217.0,0.0,0.534,4.0,14.0,110.368,23.0,113,13,100
27,97.088,54.0,16.0,0.03,223.0,1.0,0.584,4.0,13.0,119.596,24.0,113,13,100
28,94.871,45.0,14.0,3.683,235.0,1.0,0.53,4.0,7.0,178.843,30.0,113,13,100
29,96.211,35.0,14.0,3.683,247.0,1.0,0.598,4.0,15.0,178.843,30.0,113,13,100
30,96.211,35.0,14.0,3.683,247.0,1.0,0.598,4.0,15.0,178.843,30.0,113,13,100
31,87.514,27.0,25.0,5.294,259.0,2.0,0.571,4.0,13.0,197.272,32.0,113,13,100
32,86.546,22.0,23.0,5.294,264.0,2.0,0.571,4.0,10.0,223.14,35.0,113,13,100
33,95.304,25.0,20.0,5.294,264.0,2.0,0.588,4.0,7.0,248.011,38.0,113,13,100
34,92.533,23.0,18.0,16.911,268.0,2.0,0.665,4.0,5.0,263.51,40.0,113,13,100
35,94.568,22.0,15.0,30.146,272.0,2.0,0.727,4.0,4.0,269.866,41.0,113,13,100
36,99.728,22.0,14.0,35.056,274.0,2.0,0.799,4.0,3.0,273.701,42.0,113,13,100
37,85.801,21.0,15.0,43.612,276.0,2.0,0.86,4.0,8.0,273.701,42.0,113,13,100
38,94.175,23.0,17.0,43.612,276.0,2.0,0.847,4.0,13.0,284.325,44.0,113,13,100
39,94.175,23.0,17.0,43.612,276.0,2.0,0.847,4.0,13.0,284.325,44.0,113,13,100
40,99.788,22.0,17.0,52.994,278.0,2.0,0.743,4.0,14.0,295.724,46.0,113,13,100
41,97.753,21.0,27.0,64.21,281.0,3.0,0.807,4.0,15.0,295.724,46.0,113,13,100
42,99.516,22.0,48.0,68.438,282.0,3.0,0.722,4.0,13.0,312.568,48.0,113,13,100
43,95.153,24.0,46.0,78.326,284.0,3.0,0.77,4.0,12.0,315.177,49.0,113,13,100
44,99.678,22.0,45.0,100.426,288.0,3.0,0.959,4.0,11.0,329.325,51.0,113,13,100
45,97.853,23.0,43.0,104.985,289.0,3.0,0.982,4.0,13.0,334.953,52.0,113,13,100
46,99.536,22.0,64.0,114.687,291.0,3.0,1.048,4.0,14.0,334.953,52.0,113,13,100
47,98.378,23.0,64.0,114.687,291.0,3.0,0.826,4.0,14.0,340.947,53.0,114,14,100
48,98.378,23.0,64.0,114.687,291.0,3.0,0.826,4.0,14.0,340.947,53.0,114,14,100
49,88.088,21.0,73.0,132.524,294.0,3.0,0.651,4.0,14.0,364.78,56.0,114,14,100
50,97.118,22.0,71.0,136.273,295.0,3.0,0.717,4.0,14.0,364.78,56.0,114,14,100
51,96.604,22.0,77.0,156.04,297.0,4.0,0.9,4.0,17.0,379.661,58.0,114,14,100
52,91.434,22.0,82.0,156.04,297.0,4.0,0.961,4.0,17.0,379.661,58.0,114,14,100
53,83.09,20.0,86.0,168.121,299.0,4.0,0.964,4.0,18.0,390.24,59.0,114,14,100
54,99.315,22.0,84.0,168.121,299.0,4.0,1.0,4.0,17.0,401.881,60.0,115,15,100
55,96.836,21.0,83.0,182.127,302.0,4.0,1.37,4.0,18.0,412.173,61.0,115,15,100
56,96.836,21.0,83.0,182.127,302.0,4.0,1.37,4.0,18.0,412.173,61.0,115,15,100
57,94.891,23.0,80.0,185.876,303.0,4.0,1.443,4.0,18.0,425.326,62.0,115,15,100
58,88.824,22.0,82.0,200.455,305.0,5.0,1.506,4.0,20.0,425.326,62.0,115,15,100
59,100.0,22.0,80.0,211.786,307.0,5.0,1.578,4.0,22.0,425.326,62.0,115,15,100
60,97.077,24.0,78.0,211.786,307.0,6.0,1.47,3.0,22.0,437.195,63.0,115,15,100
61,97.642,21.0,77.0,261.798,311.0,6.0,1.231,4.0,22.0,452.328,64.0,116,16,100
62,97.39,23.0,74.0,278.072,313.0,6.0,1.297,4.0,23.0,452.328,64.0,116,16,100
63,93.379,24.0,71.0,310.614,315.0,6.0,1.363,4.0,23.0,452.328,64.0,116,16,100
64,95.919,26.0,66.0,362.14,319.0,6.0,1.31,4.0,24.0,464.807,65.0,116,16,100
65,95.919,26.0,66.0,362.14,319.0,6.0,1.31,4.0,24.0,464.807,65.0,116,16,100
66,97.027,22.0,65.0,428.597,324.0,6.0,1.316,4.0,25.0,481.159,66.0,117,17,100
67,96.564,23.0,63.0,449.431,325.0,6.0,1.381,4.0,25.0,481.159,66.0,117,17,100
68,93.712,24.0,63.0,449.431,325.0,6.0,1.444,4.0,25.0,481.159,66.0,118,18,100
69,90.436,23.0,63.0,487.542,327.0,6.0,1.398,4.0,25.0,496.639,67.0,119,19,100
70,98.982,22.0,63.0,517.244,329.0,6.0,1.463,4.0,25.0,496.639,67.0,119,19,100
71,98.246,22.0,62.0,537.747,330.0,6.0,1.529,4.0,25.0,496.639,67.0,119,19,100
72,98.69,23.0,61.0,537.747,330.0,6.0,1.477,4.0,25.0,518.401,68.0,120,20,100
73,94.709,24.0,62.0,537.747,330.0,6.0,2.615,4.0,24.0,538.234,69.0,120,20,100
74,99.526,23.0,61.0,563.235,332.0,6.0,2.615,4.0,24.0,538.234,69.0,120,20,100
75,99.526,23.0,61.0,563.235,332.0,6.0,2.678,4.0,25.0,538.234,69.0,120,20,100
76,87.272,22.0,61.0,583.662,333.0,6.0,2.741,4.0,24.0,561.763,70.0,121,21,100
77,91.182,23.0,61.0,583.662,333.0,6.0,2.804,4.0,24.0,561.763,70.0,121,21,100
78,91.363,23.0,60.0,606.002,334.0,6.0,2.886,4.0,24.0,588.827,71.0,121,21,100
79,94.498,22.0,58.0,653.885,337.0,6.0,2.949,4.0,25.0,588.827,71.0,121,21,100
80,91.182,23.0,57.0,653.885,337.0,6.0,2.932,4.0,24.0,615.956,72.0,122,22,100
81,96.805,22.0,57.0,682.255,339.0,6.0,1.628,4.0,24.0,640.139,73.0,122,22,100
82,96.795,23.0,55.0,705.719,340.0,6.0,1.694,4.0,24.0,640.139,73.0,122,22,100
83,92.27,22.0,54.0,740.111,342.0,6.0,1.756,4.0,24.0,640.139,73.0,122,22,100
84,92.27,22.0,54.0,740.111,342.0,6.0,1.756,4.0,24.0,640.139,73.0,123,23,100
85,96.614,22.0,53.0,757.198,343.0,6.0,1.819,4.0,24.0,640.139,73.0,123,23,100
86,86.869,22.0,54.0,775.853,344.0,6.0,1.93,4.0,24.0,670.668,74.0,123,23,100
87,97.36,21.0,53.0,817.263,346.0,6.0,1.993,4.0,25.0,670.668,74.0,123,23,100
88,98.629,22.0,52.0,817.263,346.0,6.0,1.988,4.0,24.0,700.309,75.0,123,23,100
89,82.636,20.0,54.0,858.701,348.0,6.0,1.394,4.0,22.0,753.036,77.0,124,24,100
90,96.392,21.0,53.0,858.701,348.0,6.0,1.458,4.0,22.0,753.036,77.0,124,24,100
91,96.05,23.0,52.0,858.701,348.0,6.0,1.524,4.0,22.0,753.036,77.0,124,24,100
92,89.953,22.0,51.0,909.737,350.0,6.0,1.873,4.0,21.0,788.208,78.0,125,25,100
93,89.953,22.0,51.0,909.737,350.0,6.0,1.873,4.0,21.0,788.208,78.0,125,25,100
