t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,9.483,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19.349,9.0,0.0,0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,19.067,20.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,21.002,20.0,0.0,0.001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,17.283,21.0,0.0,0.002,28.0,0.0,0.454,4.0,2.0,0.0,0.0,0,0,0
5,19.561,21.0,0.0,0.002,28.0,0.0,0.52,4.0,2.0,0.0,1.0,0,0,0
6,21.788,21.0,0.0,0.002,28.0,0.0,0.56,4.0,2.0,0.0,2.0,0,0,0
7,25.557,10.0,0.0,0.002,40.0,0.0,0.547,4.0,2.0,1.295,5.0,0,0,0
8,25.557,10.0,0.0,0.002,40.0,0.0,0.547,4.0,2.0,1.295,5.0,0,0,0
9,55.467,13.0,2.0,0.002,40.0,0.0,0.681,4.0,2.0,3.225,8.0,0,0,0
10,55.467,13.0,2.0,0.002,40.0,0.0,0.742,4.0,2.0,3.225,8.0,0,0,0
11,62.844,13.0,0.0,0.002,42.0,0.0,0.793,4.0,2.0,4.359,9.0,0,0,0
12,71.984,15.0,4.0,0.002,42.0,0.0,0.812,4.0,1.0,4.754,10.0,0,0,0
13,74.887,17.0,5.0,0.002,42.0,0.0,0.786,4.0,0.0,8.139,12.0,0,0,0
14,89.288,19.0,4.0,0.002,42.0,0.0,0.803,3.0,0.0,9.824,13.0,0,0,0
15,89.288,19.0,4.0,0.002,42.0,0.0,0.9,4.0,0.0,9.824,13.0,0,0,0
16,96.191,23.0,0.0,0.002,42.0,0.0,0.821,3.0,0.0,12.472,14.0,0,0,0
17,79.986,21.0,0.0,0.002,46.0,0.0,0.67,2.0,0.0,12.472,15.0,0,0,0
18,79.986,21.0,0.0,0.002,46.0,0.0,0.67,2.0,0.0,12.472,15.0,0,0,0
19,69.223,16.0,1.0,5.009,52.0,0.0,0.708,2.0,0.0,12.472,15.0,0,0,0
20,99.284,16.0,0.0,5.009,53.0,0.0,0.722,2.0,0.0,12.472,16.0,0,0,0
21,90.588,18.0,2.0,5.009,53.0,0.0,0.76,2.0,0.0,12.472,16.0,0,0,0
22,54.963,12.0,2.0,10.748,59.0,0.0,1.352,4.0,1.0,12.472,16.0,0,0,0
23,51.013,11.0,2.0,13.25,60.0,0.0,1.415,4.0,3.0,12.472,16.0,0,0,0
24,78.323,11.0,1.0,15.751,61.0,0.0,1.255,4.0,3.0,14.067,17.0,0,0,0
25,78.323,11.0,1.0,15.751,61.0,0.0,1.322,4.0,3.0,14.067,17.0,0,0,0
26,78.323,11.0,1.0,15.751,61.0,0.0,0.859,4.0,1.0,14.067,19.0,0,0,0
27,78.323,11.0,1.0,15.751,61.0,0.0,0.859,4.0,1.0,14.067,19.0,0,0,0
28,79.149,12.0,0.0,15.751,61.0,0.0,0.925,4.0,1.0,14.067,19.0,0,0,0
29,79.149,12.0,0.0,15.751,61.0,0.0,1.0,4.0,0.0,16.724,20.0,0,0,0
30,79.149,12.0,0.0,15.751,61.0,0.0,0.84,3.0,0.0,20.06,21.0,0,0,0
31,76.459,15.0,0.0,15.751,61.0,0.0,0.89,3.0,0.0,20.06,21.0,0,0,0
32,67.308,17.0,0.0,15.751,61.0,0.0,0.939,3.0,0.0,20.06,21.0,0,0,0
33,77.366,15.0,0.0,15.752,65.0,0.0,0.786,2.0,0.0,24.484,22.0,0,0,0
34,69.838,17.0,0.0,15.752,67.0,0.0,0.825,2.0,0.0,24.484,22.0,0,0,0
35,57.069,13.0,0.0,19.25,71.0,0.0,1.005,4.0,1.0,28.132,23.0,0,0,0
36,57.069,13.0,0.0,19.25,71.0,0.0,1.005,4.0,1.0,28.132,23.0,0,0,0
37,50.962,13.0,0.0,19.25,74.0,0.0,1.07,4.0,3.0,28.132,23.0,0,0,0
38,22.231,7.0,0.0,24.406,80.0,0.0,1.144,4.0,2.0,28.132,24.0,0,0,0
39,21.284,10.0,0.0,24.406,82.0,0.0,1.099,4.0,8.0,28.237,25.0,0,0,0
40,10.178,5.0,0.0,24.407,88.0,0.0,0.766,4.0,8.0,28.237,26.0,0,0,0
41,31.896,6.0,0.0,24.407,88.0,0.0,0.832,4.0,8.0,28.237,26.0,0,0,0
42,47.425,9.0,1.0,24.407,88.0,0.0,0.903,4.0,8.0,28.237,26.0,0,0,0
43,53.734,9.0,1.0,24.407,88.0,0.0,1.163,4.0,7.0,31.375,27.0,0,0,0
44,46.891,10.0,0.0,24.407,88.0,0.0,1.228,4.0,7.0,31.375,27.0,0,0,0
45,46.891,10.0,0.0,24.407,88.0,0.0,1.228,4.0,7.0,31.375,27.0,0,0,0
46,32.541,10.0,0.0,24.407,90.0,0.0,1.173,4.0,6.0,32.995,28.0,0,0,0
47,38.728,12.0,0.0,24.407,92.0,0.0,1.339,4.0,5.0,32.995,29.0,0,0,0
48,39.121,16.0,0.0,24.407,95.0,0.0,1.326,4.0,5.0,43.85,31.0,0,0,0
49,34.707,16.0,0.0,24.407,99.0,0.0,1.176,4.0,6.0,51.981,32.0,0,0,0
50,29.568,13.0,0.0,25.904,104.0,0.0,1.009,4.0,5.0,54.43,33.0,0,0,0
51,69.203,17.0,1.0,25.904,104.0,0.0,1.064,4.0,4.0,63.233,34.0,0,0,0
52,69.203,17.0,1.0,25.904,104.0,0.0,1.133,4.0,4.0,63.233,34.0,0,0,0
53,40.703,17.0,0.0,25.904,106.0,0.0,1.407,4.0,3.0,73.718,35.0,0,0,0
54,40.703,17.0,0.0,25.904,106.0,0.0,1.407,4.0,3.0,73.718,35.0,0,0,0
