t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,4.857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,14.975,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,14.713,19.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,16.517,18.0,0.0,0.001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,13.615,21.0,0.0,0.001,28.0,0.0,0.457,4.0,2.0,0.0,0.0,0,0,0
5,15.892,21.0,0.0,0.001,28.0,0.0,0.539,4.0,2.0,0.0,0.0,0,0,0
6,17.676,20.0,0.0,0.001,29.0,0.0,0.535,4.0,2.0,0.0,3.0,0,0,0
7,27.23,9.0,0.0,0.002,43.0,0.0,0.601,4.0,0.0,3.637,7.0,0,0,0
8,39.524,11.0,0.0,0.002,43.0,0.0,0.601,4.0,0.0,3.637,7.0,0,0,0
9,39.524,11.0,0.0,0.002,43.0,0.0,0.754,4.0,1.0,5.232,9.0,0,0,0
10,45.803,15.0,0.0,0.002,44.0,0.0,0.794,4.0,1.0,5.232,10.0,0,0,0
11,56.787,18.0,0.0,0.002,44.0,0.0,0.857,4.0,1.0,5.232,10.0,0,0,0
12,79.049,23.0,0.0,0.002,44.0,0.0,0.816,4.0,0.0,5.232,11.0,0,0,0
13,73.345,24.0,0.0,0.002,46.0,0.0,0.0,0.0,0.0,9.257,15.0,0,0,0
14,74.04,20.0,0.0,0.002,54.0,0.0,0.46,1.0,0.0,9.257,15.0,0,0,0
15,62.229,16.0,0.0,0.002,60.0,0.0,0.655,2.0,0.0,9.257,15.0,0,0,0
16,52.434,13.0,0.0,0.002,63.0,0.0,0.938,4.0,1.0,9.257,17.0,0,0,0
17,52.434,13.0,0.0,0.002,63.0,0.0,0.938,4.0,1.0,9.257,17.0,0,0,0
18,66.794,14.0,0.0,0.002,63.0,0.0,1.005,4.0,1.0,9.257,17.0,0,0,0
19,52.746,13.0,0.0,0.002,64.0,0.0,1.076,4.0,1.0,9.257,17.0,0,0,0
20,48.876,13.0,0.0,0.002,66.0,0.0,0.789,4.0,3.0,9.257,19.0,0,0,0
21,57.039,12.0,0.0,0.002,68.0,0.0,1.229,4.0,3.0,9.257,20.0,0,0,0
22,41.58,11.0,0.0,0.002,70.0,0.0,1.173,4.0,3.0,9.403,21.0,0,0,0
23,29.991,8.0,0.0,0.002,74.0,0.0,1.239,4.0,7.0,9.403,21.0,0,0,0
24,33.911,9.0,0.0,0.002,75.0,0.0,1.255,4.0,6.0,11.955,22.0,0,0,0
25,30.364,9.0,0.0,0.002,76.0,0.0,1.163,4.0,6.0,12.442,23.0,0,0,0
26,30.364,9.0,0.0,0.002,76.0,0.0,1.163,4.0,6.0,12.442,23.0,0,0,0
27,23.531,10.0,0.0,0.002,80.0,0.0,1.3,4.0,7.0,15.202,24.0,0,0,0
28,20.377,10.0,0.0,0.002,83.0,0.0,1.37,4.0,8.0,15.202,24.0,0,0,0
29,14.492,11.0,0.0,0.002,87.0,0.0,1.439,4.0,8.0,15.202,24.0,0,0,0
30,28.57,9.0,0.0,0.002,90.0,0.0,1.375,4.0,10.0,20.08,25.0,0,0,0
31,20.115,8.0,0.0,0.003,92.0,0.0,1.441,4.0,10.0,20.08,25.0,0,0,0
32,32.631,10.0,0.0,0.003,93.0,0.0,1.294,4.0,9.0,23.785,26.0,0,0,0
33,30.364,8.0,0.0,0.003,99.0,0.0,1.241,4.0,9.0,28.786,27.0,0,0,0
34,30.364,8.0,0.0,0.003,99.0,0.0,1.241,4.0,9.0,28.786,27.0,0,0,0
35,41.681,10.0,0.0,0.003,101.0,0.0,1.313,4.0,8.0,37.706,28.0,0,0,0
36,42.054,13.0,0.0,0.003,101.0,0.0,1.379,4.0,8.0,37.706,28.0,0,0,0
