t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,11.156,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,11.156,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,30.858,98.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
5,41.822,102.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
6,32.127,66.0,0.0,0.008,56.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
7,32.964,66.0,0.0,0.011,76.0,0.0,0.0,0.0,0.0,0.0,0.0,105,5,100
8,47.234,120.0,0.0,0.011,78.0,0.0,0.0,0.0,0.0,0.0,0.0,109,9,100
9,55.427,123.0,0.0,0.012,80.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,55.427,123.0,0.0,0.012,80.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,52.454,106.0,0.0,0.014,105.0,0.0,0.0,0.0,0.0,0.0,0.0,111,11,100
12,62.531,143.0,0.0,0.014,111.0,0.0,0.474,3.0,0.0,0.0,0.0,111,11,100
13,67.661,141.0,0.0,0.014,115.0,0.0,0.514,4.0,1.0,0.0,1.0,112,12,100
14,68.639,126.0,0.0,0.015,133.0,0.0,0.548,4.0,18.0,0.0,3.0,112,12,100
15,70.846,125.0,0.0,0.015,135.0,0.0,0.566,4.0,17.0,1.23,5.0,112,12,100
16,77.93,127.0,0.0,0.015,135.0,0.0,0.551,4.0,17.0,1.23,6.0,112,12,100
17,89.066,126.0,0.0,0.015,139.0,0.0,0.542,4.0,18.0,3.099,8.0,113,13,100
18,89.066,125.0,0.0,0.015,142.0,0.0,0.52,4.0,20.0,11.061,11.0,113,13,100
19,89.066,125.0,0.0,0.015,142.0,0.0,0.52,4.0,20.0,11.061,11.0,114,14,100
20,81.901,110.0,0.0,0.015,157.0,0.0,0.562,4.0,31.0,15.303,12.0,114,14,100
21,79.986,96.0,0.0,0.015,172.0,0.0,0.476,4.0,39.0,33.251,16.0,115,15,100
22,66.653,78.0,0.0,0.015,191.0,0.0,0.529,4.0,62.0,40.205,17.0,115,15,100
23,56.676,58.0,0.0,0.017,214.0,0.0,0.546,4.0,73.0,53.687,19.0,115,15,100
24,21.133,18.0,0.0,0.318,256.0,0.0,0.584,4.0,96.0,61.822,20.0,115,15,100
25,9.362,3.0,0.0,0.319,271.0,0.0,0.608,4.0,95.0,70.236,21.0,115,15,100
26,10.471,5.0,0.0,0.319,271.0,0.0,0.632,4.0,138.0,87.361,23.0,115,15,100
27,10.471,5.0,0.0,0.319,271.0,0.0,0.632,4.0,138.0,87.361,23.0,115,15,100
28,4.938,2.0,0.0,0.319,274.0,0.0,0.673,4.0,141.0,98.326,24.0,115,15,100
29,5.18,2.0,0.0,0.319,274.0,0.0,0.737,4.0,141.0,98.326,24.0,115,15,100
30,0.0,0.0,0.0,0.319,276.0,0.0,0.646,4.0,142.0,119.246,26.0,115,15,100
31,3.91,1.0,0.0,0.319,276.0,0.0,0.629,4.0,140.0,167.213,30.0,115,15,100
32,3.981,1.0,0.0,0.319,277.0,0.0,0.686,4.0,138.0,204.964,33.0,115,15,100
33,32.359,2.0,0.0,0.319,277.0,0.0,0.691,4.0,134.0,271.961,38.0,115,15,100
34,40.845,4.0,1.0,0.319,277.0,0.0,0.672,4.0,130.0,340.761,43.0,115,15,100
35,48.151,5.0,0.0,0.319,277.0,0.0,0.692,4.0,125.0,440.917,50.0,115,15,100
36,55.628,7.0,4.0,0.319,277.0,0.0,0.692,4.0,125.0,440.917,50.0,115,15,100
37,55.628,7.0,4.0,0.319,277.0,0.0,0.729,4.0,120.0,514.998,55.0,115,15,100
38,55.628,7.0,4.0,0.319,277.0,0.0,0.725,4.0,117.0,577.658,59.0,115,15,100
39,64.708,8.0,9.0,0.319,277.0,0.0,0.754,4.0,111.0,679.682,65.0,115,15,100
40,70.694,10.0,11.0,0.319,277.0,0.0,0.799,4.0,107.0,750.666,69.0,115,15,100
41,60.889,10.0,18.0,0.319,277.0,0.0,0.831,4.0,102.0,844.026,74.0,115,15,100
42,80.218,11.0,22.0,0.319,277.0,0.0,0.786,4.0,95.0,997.105,82.0,115,15,100
43,80.218,11.0,22.0,0.319,277.0,0.0,0.774,4.0,92.0,1115.756,88.0,115,15,100
44,86.083,12.0,25.0,0.319,277.0,0.0,0.801,4.0,86.0,1239.08,94.0,115,15,100
45,86.083,12.0,25.0,0.319,277.0,0.0,0.801,4.0,86.0,1239.08,94.0,115,15,100
46,91.888,14.0,30.0,0.319,277.0,0.0,0.831,4.0,80.0,1366.953,100.0,115,15,100
47,94.256,15.0,36.0,0.319,277.0,0.0,0.089,4.0,71.0,1553.415,109.0,115,15,100
48,93.188,17.0,39.0,0.319,277.0,0.0,0.097,4.0,63.0,1763.347,118.0,115,15,100
49,80.087,16.0,46.0,0.319,278.0,0.0,0.529,4.0,56.0,1924.095,125.0,115,15,100
50,95.405,14.0,48.0,9.242,281.0,0.0,0.533,4.0,53.0,2062.08,131.0,115,15,100
51,95.405,14.0,48.0,9.242,281.0,0.0,0.112,4.0,47.0,2204.778,137.0,115,15,100
52,93.953,15.0,47.0,9.242,281.0,0.0,0.108,4.0,39.0,2430.739,146.0,115,15,100
53,96.16,16.0,52.0,9.242,281.0,0.0,0.089,4.0,29.0,2694.159,156.0,115,15,100
54,96.997,16.0,59.0,9.242,282.0,0.0,0.089,4.0,29.0,2694.159,156.0,115,15,100
55,96.997,16.0,59.0,9.242,282.0,0.0,0.56,4.0,22.0,2886.156,163.0,115,15,100
56,96.181,14.0,59.0,19.556,285.0,0.0,0.612,4.0,19.0,2968.14,166.0,115,15,100
57,72.609,14.0,61.0,19.556,285.0,0.0,0.721,4.0,15.0,3076.759,170.0,115,15,100
58,72.851,14.0,64.0,19.556,285.0,0.0,0.787,4.0,19.0,3076.759,170.0,115,15,100
59,94.871,14.0,70.0,31.535,286.0,0.0,0.853,4.0,20.0,3076.759,170.0,115,15,100
60,94.871,14.0,70.0,31.535,286.0,0.0,0.917,4.0,20.0,3076.759,170.0,115,15,100
61,94.871,14.0,70.0,31.535,286.0,0.0,0.888,4.0,18.0,3128.671,172.0,115,15,100
62,92.522,15.0,74.0,31.535,286.0,0.0,0.95,4.0,19.0,3128.671,172.0,115,15,100
63,92.522,15.0,74.0,31.535,286.0,0.0,0.95,4.0,19.0,3128.671,172.0,115,15,100
64,91.908,15.0,84.0,38.564,287.0,0.0,0.805,4.0,18.0,3184.898,174.0,115,15,100
65,91.908,15.0,84.0,38.564,287.0,0.0,0.677,4.0,17.0,3240.144,176.0,115,15,100
66,97.45,15.0,97.0,48.786,288.0,0.0,0.686,4.0,17.0,3297.457,178.0,115,15,100
67,97.45,15.0,97.0,48.786,288.0,0.0,0.751,4.0,17.0,3297.457,178.0,115,15,100
68,97.783,16.0,97.0,48.786,288.0,0.0,0.819,4.0,17.0,3297.457,178.0,115,15,100
69,97.702,17.0,102.0,48.786,288.0,0.0,0.71,4.0,14.0,3400.546,182.0,115,15,100
70,91.948,17.0,104.0,54.191,289.0,0.0,1.057,4.0,14.0,3422.397,183.0,115,15,100
71,97.45,17.0,103.0,55.603,290.0,0.0,1.124,4.0,15.0,3422.397,183.0,115,15,100
72,97.45,17.0,103.0,55.603,290.0,0.0,1.124,4.0,15.0,3422.397,183.0,116,16,100
73,97.45,17.0,103.0,55.603,290.0,0.0,1.022,4.0,13.0,3466.976,185.0,116,16,100
74,85.377,17.0,105.0,55.603,290.0,0.0,1.047,4.0,13.0,3491.996,186.0,116,16,100
75,70.18,14.0,105.0,79.12,293.0,0.0,1.15,4.0,14.0,3513.281,187.0,116,16,100
76,96.614,14.0,104.0,87.842,294.0,0.0,1.219,4.0,14.0,3513.281,187.0,116,16,100
77,96.614,14.0,104.0,87.842,294.0,0.0,1.285,4.0,14.0,3513.281,187.0,117,17,100
78,96.614,14.0,104.0,87.842,294.0,0.0,1.277,4.0,13.0,3530.301,188.0,117,17,100
79,92.401,16.0,102.0,87.842,294.0,0.0,1.226,4.0,12.0,3546.114,189.0,118,18,100
80,92.401,16.0,102.0,87.842,294.0,0.0,1.29,4.0,12.0,3546.114,189.0,118,18,100
81,96.352,16.0,103.0,115.798,295.0,0.0,1.29,4.0,12.0,3546.114,189.0,118,18,100
82,96.352,16.0,103.0,115.798,295.0,0.0,1.831,4.0,10.0,3588.364,191.0,118,18,100
83,96.352,16.0,103.0,115.798,295.0,0.0,1.887,4.0,10.0,3609.202,192.0,118,18,100
84,93.359,17.0,102.0,115.798,295.0,0.0,1.951,4.0,10.0,3609.202,192.0,119,19,100
85,84.702,17.0,105.0,115.798,295.0,0.0,1.373,4.0,9.0,3631.584,193.0,119,19,100
86,94.417,14.0,104.0,187.407,299.0,0.0,1.38,4.0,9.0,3652.056,194.0,119,19,100
87,94.417,14.0,104.0,187.407,299.0,0.0,1.444,4.0,11.0,3652.056,194.0,119,19,100
88,94.417,14.0,104.0,187.407,299.0,0.0,1.512,4.0,11.0,3652.056,194.0,119,19,100
89,70.463,14.0,105.0,187.407,299.0,0.0,1.513,4.0,10.0,3672.139,195.0,119,19,100
90,70.533,14.0,106.0,187.407,299.0,0.0,1.513,4.0,10.0,3672.139,195.0,119,19,100
91,70.533,14.0,106.0,187.407,299.0,0.0,1.555,4.0,9.0,3692.739,196.0,119,19,100
92,82.787,11.0,105.0,306.075,303.0,0.0,1.617,4.0,11.0,3692.739,196.0,119,19,100
