t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,6.571,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19.037,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,23.622,37.0,0.0,0.004,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,28.862,54.0,0.0,0.006,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,32.853,55.0,0.0,0.006,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,38.678,69.0,0.0,0.007,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,38.083,57.0,0.0,0.007,64.0,0.0,0.5,4.0,8.0,0.0,0.0,0,0,0
7,40.542,60.0,0.0,0.007,66.0,0.0,0.532,4.0,7.0,0.0,2.0,0,0,0
8,40.542,60.0,0.0,0.007,66.0,0.0,0.532,4.0,7.0,0.0,2.0,0,0,0
9,44.765,58.0,0.0,0.007,69.0,0.0,0.599,4.0,9.0,0.0,2.0,0,0,0
10,38.597,43.0,0.0,0.008,84.0,0.0,0.617,4.0,18.0,0.0,3.0,0,0,0
11,13.716,12.0,0.0,0.009,115.0,0.0,0.535,4.0,47.0,4.714,6.0,0,0,0
12,0.0,0.0,0.0,0.01,127.0,0.0,0.592,4.0,64.0,9.364,7.0,0,0,0
13,0.0,0.0,0.0,0.01,127.0,0.0,0.627,4.0,65.0,13.802,8.0,0,0,0
14,0.0,0.0,0.0,0.01,127.0,0.0,0.678,4.0,65.0,19.542,9.0,0,0,0
15,0.0,0.0,0.0,0.01,127.0,0.0,0.647,4.0,65.0,30.414,11.0,0,0,0
16,0.0,0.0,0.0,0.01,127.0,0.0,0.575,4.0,65.0,30.414,12.0,0,0,0
17,0.0,0.0,0.0,0.01,127.0,0.0,0.575,4.0,65.0,30.414,12.0,0,0,0
18,1.885,1.0,0.0,0.01,128.0,0.0,0.555,4.0,61.0,65.886,17.0,0,0,0
19,23.894,2.0,0.0,0.01,130.0,0.0,0.556,4.0,52.0,138.652,26.0,0,0,0
20,38.718,3.0,3.0,0.01,130.0,0.0,0.574,3.0,46.0,201.483,33.0,0,0,0
21,44.684,5.0,2.0,0.01,130.0,0.0,0.616,4.0,38.0,269.553,40.0,0,0,0
22,44.684,5.0,2.0,0.01,130.0,0.0,0.634,4.0,31.0,343.339,47.0,0,0,0
23,53.774,7.0,5.0,0.01,130.0,0.0,0.66,4.0,26.0,400.826,52.0,0,0,0
24,59.982,7.0,12.0,0.01,130.0,0.0,0.694,4.0,22.0,450.954,56.0,0,0,0
25,59.982,7.0,12.0,0.01,130.0,0.0,0.725,4.0,19.0,504.976,60.0,0,0,0
26,65.484,8.0,18.0,0.01,130.0,0.0,0.725,4.0,19.0,504.976,60.0,0,0,0
