t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,19.641,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,14.482,19.0,0.0,0.001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,16.033,18.0,0.0,0.001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,14.955,22.0,0.0,0.002,16.0,0.0,0.427,2.0,0.0,0.0,0.0,0,0,0
4,15.52,21.0,0.0,0.002,17.0,0.0,0.523,4.0,2.0,0.0,0.0,0,0,0
5,17.747,21.0,0.0,0.002,17.0,0.0,0.543,4.0,2.0,0.0,2.0,0,0,0
6,9.785,7.0,0.0,0.002,31.0,0.0,0.529,4.0,16.0,1.862,6.0,0,0,0
7,13.504,3.0,0.0,0.002,36.0,0.0,0.536,4.0,17.0,7.599,12.0,0,0,0
8,31.331,5.0,0.0,0.002,37.0,0.0,0.536,4.0,17.0,7.599,12.0,0,0,0
9,31.331,5.0,0.0,0.002,37.0,0.0,0.553,4.0,12.0,19.57,19.0,0,0,0
10,38.486,8.0,0.0,0.002,37.0,0.0,0.656,4.0,8.0,28.344,23.0,0,0,0
11,59.276,14.0,0.0,0.002,37.0,0.0,0.73,4.0,7.0,33.642,25.0,0,0,0
12,70.735,17.0,0.0,0.002,37.0,0.0,0.775,4.0,5.0,41.24,27.0,0,0,0
13,75.32,19.0,0.0,0.002,37.0,0.0,0.834,4.0,3.0,51.071,29.0,0,0,0
14,83.009,19.0,0.0,0.002,39.0,0.0,0.741,4.0,0.0,62.314,32.0,0,0,0
15,54.842,14.0,0.0,0.003,47.0,0.0,0.805,4.0,3.0,62.314,32.0,0,0,0
16,50.378,13.0,0.0,0.003,49.0,0.0,0.991,4.0,3.0,71.893,35.0,0,0,0
17,54.893,13.0,0.0,0.003,50.0,0.0,0.991,4.0,3.0,71.893,35.0,0,0,0
18,54.893,13.0,0.0,0.003,50.0,0.0,1.092,4.0,2.0,78.837,37.0,0,0,0
19,62.35,13.0,0.0,0.003,51.0,0.0,1.158,4.0,3.0,78.837,37.0,0,0,0
20,45.228,11.0,0.0,0.003,53.0,0.0,1.226,4.0,5.0,78.837,37.0,0,0,0
21,37.166,7.0,0.0,0.003,58.0,0.0,1.259,4.0,8.0,79.991,38.0,0,0,0
22,33.679,8.0,0.0,0.003,58.0,0.0,1.118,4.0,6.0,82.224,40.0,0,0,0
23,26.262,8.0,0.0,0.003,60.0,0.0,1.184,4.0,8.0,82.224,40.0,0,0,0
24,26.101,8.0,0.0,0.003,63.0,0.0,1.113,4.0,7.0,83.9,41.0,0,0,0
25,22.957,8.0,0.0,0.003,64.0,0.0,1.177,4.0,8.0,83.9,41.0,0,0,0
26,22.957,8.0,0.0,0.003,64.0,0.0,1.177,4.0,8.0,83.9,41.0,0,0,0
27,16.719,7.0,0.0,0.003,67.0,0.0,1.245,4.0,9.0,83.9,41.0,0,0,0
