t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,4.575,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,4.575,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,16.799,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
5,36.481,101.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
6,35.463,83.0,0.0,0.002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
7,21.637,37.0,0.0,0.01,77.0,0.0,0.0,0.0,0.0,0.0,0.0,106,6,100
8,33.417,79.0,0.0,0.01,77.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
9,42.83,116.0,0.0,0.01,83.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,50.237,140.0,0.0,0.013,101.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,55.467,141.0,0.0,0.013,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
12,55.467,141.0,0.0,0.013,110.0,0.0,0.0,0.0,0.0,0.0,0.0,111,11,100
13,50.126,126.0,0.0,0.013,131.0,0.0,0.508,4.0,16.0,0.0,0.0,112,12,100
14,59.266,125.0,0.0,0.014,134.0,0.0,0.523,4.0,19.0,0.0,2.0,112,12,100
15,65.252,125.0,0.0,0.014,135.0,0.0,0.56,4.0,20.0,0.0,3.0,112,12,100
16,67.207,124.0,0.0,0.014,136.0,0.0,0.572,4.0,20.0,0.0,4.0,112,12,100
17,79.673,126.0,0.0,0.014,136.0,0.0,0.587,4.0,19.0,5.257,6.0,113,13,100
18,84.249,123.0,0.0,0.014,139.0,0.0,0.626,4.0,22.0,9.28,7.0,113,13,100
19,73.939,103.0,0.0,0.014,160.0,0.0,0.535,4.0,39.0,12.473,9.0,113,13,100
20,73.939,103.0,0.0,0.014,160.0,0.0,0.535,4.0,39.0,12.473,9.0,113,13,100
21,74.111,96.0,0.0,0.014,170.0,0.0,0.508,4.0,46.0,30.128,12.0,113,13,100
22,52.141,62.0,0.0,0.016,204.0,0.0,0.56,4.0,61.0,45.535,14.0,113,13,100
23,15.822,14.0,0.0,0.02,253.0,0.0,0.509,4.0,121.0,59.229,16.0,113,13,100
24,5.059,2.0,0.0,0.021,267.0,0.0,0.553,4.0,139.0,68.136,17.0,114,14,100
25,6.772,3.0,0.0,0.021,268.0,0.0,0.538,4.0,137.0,87.678,19.0,114,14,100
26,9.644,3.0,0.0,0.021,270.0,0.0,0.551,4.0,138.0,96.855,20.0,115,15,100
27,9.06,3.0,0.0,0.021,273.0,0.0,0.585,4.0,140.0,121.441,22.0,115,15,100
28,9.211,3.0,0.0,0.021,273.0,0.0,0.585,4.0,140.0,121.441,22.0,115,15,100
29,9.211,3.0,0.0,0.021,273.0,0.0,0.651,4.0,140.0,121.441,22.0,115,15,100
30,5.059,2.0,0.0,0.021,274.0,0.0,0.631,4.0,141.0,161.363,25.0,115,15,100
31,5.23,2.0,0.0,0.021,274.0,0.0,0.639,3.0,139.0,212.539,29.0,115,15,100
32,23.37,3.0,0.0,0.021,276.0,0.0,0.633,4.0,137.0,288.451,35.0,115,15,100
33,27.048,5.0,0.0,0.021,276.0,0.0,0.656,4.0,131.0,368.711,41.0,115,15,100
34,39.756,9.0,0.0,0.021,276.0,0.0,0.637,4.0,125.0,466.708,48.0,115,15,100
35,61.312,13.0,0.0,0.021,276.0,0.0,0.678,4.0,118.0,570.031,55.0,115,15,100
36,81.215,17.0,0.0,0.021,276.0,0.0,0.725,4.0,116.0,600.189,57.0,115,15,100
37,81.215,17.0,0.0,0.021,276.0,0.0,0.725,4.0,116.0,600.189,57.0,115,15,100
38,78.877,19.0,0.0,0.021,276.0,0.0,0.777,4.0,115.0,631.761,59.0,115,15,100
39,98.66,22.0,2.0,0.021,276.0,0.0,0.763,4.0,113.0,680.192,62.0,115,15,100
40,92.381,24.0,7.0,0.021,276.0,0.0,0.797,4.0,109.0,750.757,66.0,115,15,100
41,86.466,22.0,11.0,0.5,278.0,0.0,0.729,4.0,101.0,915.176,75.0,115,15,100
42,96.977,22.0,9.0,0.5,280.0,0.0,0.768,4.0,96.0,1031.543,81.0,115,15,100
43,99.295,22.0,14.0,0.5,282.0,0.0,0.788,4.0,91.0,1152.864,87.0,115,15,100
44,97.108,21.0,18.0,0.5,285.0,0.0,0.8,4.0,85.0,1299.825,94.0,115,15,100
45,97.108,21.0,18.0,0.5,285.0,0.0,0.8,4.0,85.0,1299.825,94.0,115,15,100
46,97.108,21.0,18.0,0.5,285.0,0.0,0.1,4.0,77.0,1530.816,105.0,115,15,100
47,89.761,22.0,23.0,0.5,286.0,0.0,0.103,4.0,67.0,1739.127,114.0,115,15,100
48,98.922,22.0,27.0,0.5,288.0,0.0,0.098,4.0,61.0,1956.11,123.0,115,15,100
49,93.117,22.0,26.0,0.5,289.0,0.0,0.115,4.0,53.0,2156.228,131.0,115,15,100
50,90.154,22.0,33.0,0.5,289.0,0.0,0.11,4.0,44.0,2390.442,140.0,115,15,100
51,97.38,22.0,32.0,0.5,290.0,0.0,0.509,4.0,35.0,2633.75,149.0,115,15,100
52,97.914,23.0,31.0,4.47,291.0,0.0,0.514,4.0,27.0,2856.716,157.0,115,15,100
53,95.233,24.0,32.0,4.47,291.0,0.0,0.53,4.0,22.0,2994.175,162.0,115,15,100
54,95.233,24.0,32.0,4.47,291.0,0.0,0.53,4.0,22.0,2994.175,162.0,115,15,100
55,85.105,21.0,33.0,12.056,294.0,0.0,0.604,4.0,21.0,3047.065,164.0,115,15,100
56,96.584,21.0,33.0,12.056,295.0,0.0,0.679,4.0,19.0,3100.023,166.0,115,15,100
57,87.665,20.0,32.0,12.056,297.0,0.0,0.745,4.0,24.0,3100.023,166.0,115,15,100
58,94.417,21.0,41.0,18.638,298.0,0.0,0.797,4.0,23.0,3125.961,167.0,115,15,100
59,96.12,22.0,55.0,33.078,300.0,0.0,0.753,4.0,24.0,3203.686,170.0,115,15,100
60,88.098,21.0,59.0,50.035,302.0,0.0,0.768,4.0,23.0,3257.638,172.0,115,15,100
61,92.522,20.0,61.0,60.732,305.0,0.0,0.829,4.0,26.0,3257.638,172.0,115,15,100
62,99.95,22.0,64.0,60.732,305.0,0.0,0.655,4.0,24.0,3369.026,176.0,115,15,100
63,99.95,22.0,64.0,60.732,305.0,0.0,0.655,4.0,24.0,3369.026,176.0,115,15,100
64,96.936,21.0,66.0,79.231,307.0,1.0,0.724,4.0,25.0,3369.026,176.0,115,15,100
65,99.738,23.0,66.0,79.71,308.0,1.0,0.79,4.0,25.0,3369.026,176.0,115,15,100
66,90.839,22.0,72.0,93.677,311.0,1.0,0.852,4.0,26.0,3369.026,176.0,115,15,100
67,91.898,19.0,72.0,139.889,315.0,1.0,1.067,4.0,27.0,3393.618,177.0,115,15,100
68,96.967,21.0,69.0,148.566,316.0,1.0,1.011,4.0,27.0,3439.084,179.0,115,15,100
69,97.209,20.0,68.0,185.345,318.0,1.0,1.076,4.0,28.0,3439.084,179.0,115,15,100
70,95.223,22.0,66.0,185.345,318.0,1.0,1.686,4.0,27.0,3466.387,180.0,115,15,100
71,95.636,22.0,66.0,208.128,320.0,1.0,2.846,4.0,25.0,3516.71,182.0,115,15,100
72,97.178,21.0,65.0,239.817,322.0,1.0,2.846,4.0,25.0,3516.71,182.0,115,15,100
73,97.178,21.0,65.0,239.817,322.0,1.0,2.265,4.0,26.0,3540.487,183.0,116,16,100
74,87.947,21.0,66.0,239.817,322.0,1.0,2.086,4.0,25.0,3565.342,184.0,116,16,100
75,92.18,19.0,66.0,273.526,325.0,1.0,2.151,4.0,25.0,3565.342,184.0,116,16,100
76,92.18,19.0,66.0,273.526,325.0,1.0,1.796,4.0,24.0,3590.815,185.0,117,17,100
77,95.445,21.0,64.0,273.526,325.0,1.0,1.861,4.0,24.0,3590.815,185.0,118,18,100
78,98.66,22.0,64.0,291.854,326.0,1.0,1.082,4.0,22.0,3641.006,187.0,118,18,100
79,97.289,22.0,65.0,309.138,327.0,1.0,0.857,4.0,22.0,3665.72,188.0,119,19,100
80,90.839,22.0,65.0,324.808,328.0,1.0,0.925,4.0,22.0,3665.72,188.0,119,19,100
81,97.773,23.0,64.0,324.808,328.0,2.0,0.925,4.0,22.0,3665.72,188.0,119,19,100
82,97.773,23.0,64.0,324.808,328.0,2.0,0.992,4.0,22.0,3665.72,188.0,119,19,100
83,93.54,23.0,64.0,343.925,329.0,2.0,0.847,3.0,21.0,3708.77,190.0,119,19,100
84,93.762,23.0,63.0,364.012,330.0,2.0,0.99,4.0,22.0,3756.343,192.0,120,20,100
85,97.833,22.0,62.0,407.407,332.0,2.0,0.972,4.0,22.0,3777.42,193.0,120,20,100
86,99.889,22.0,62.0,427.019,333.0,2.0,1.041,4.0,23.0,3777.42,193.0,120,20,100
87,93.853,20.0,62.0,447.286,335.0,3.0,1.089,4.0,22.0,3827.846,195.0,122,22,100
88,96.926,22.0,60.0,447.286,335.0,3.0,1.242,4.0,21.0,3878.668,197.0,124,24,100
89,89.57,22.0,64.0,466.898,336.0,3.0,1.307,4.0,21.0,3878.668,197.0,124,24,100
90,89.57,22.0,64.0,466.898,336.0,3.0,1.307,4.0,21.0,3878.668,197.0,124,24,100
91,95.677,22.0,62.0,493.925,338.0,3.0,1.372,4.0,21.0,3878.668,197.0,124,24,100
92,89.781,22.0,61.0,513.124,339.0,3.0,1.296,4.0,20.0,3905.79,198.0,125,25,100
