t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,4.515,1.0,0.0,0.0,0.0,0.0,3.738,1.0,0.0,0.0,0.0,0,0,0
1,18.361,50.0,0.0,0.0,0.0,0.0,3.758,1.0,0.0,0.0,0.0,0,0,0
2,32.379,50.0,0.0,0.0,2.0,0.0,3.777,1.0,0.0,0.0,0.0,0,0,0
3,17.424,29.0,0.0,0.004,38.0,0.0,3.798,1.0,0.0,0.0,0.0,0,0,0
4,28.671,57.0,0.0,0.004,39.0,0.0,3.818,1.0,0.0,0.0,0.0,0,0,0
5,31.2,66.0,0.0,0.006,53.0,0.0,3.853,2.0,0.0,0.0,0.0,0,0,0
6,31.926,57.0,0.0,0.006,64.0,0.0,3.925,4.0,7.0,0.0,0.0,0,0,0
7,36.733,57.0,0.0,0.006,64.0,0.0,3.927,4.0,8.0,0.0,2.0,0,0,0
8,36.733,57.0,0.0,0.006,64.0,0.0,3.927,4.0,8.0,0.0,2.0,0,0,0
9,39.081,59.0,0.0,0.006,66.0,0.0,3.993,4.0,9.0,0.0,2.0,0,0,0
10,38.174,51.0,0.0,0.006,74.0,0.0,3.989,4.0,11.0,1.135,4.0,0,0,0
11,55.921,48.0,0.0,0.006,79.0,0.0,4.045,4.0,11.0,1.135,4.0,0,0,0
12,69.626,50.0,0.0,0.006,80.0,0.0,4.018,4.0,11.0,5.178,6.0,0,0,0
13,86.123,53.0,0.0,0.006,81.0,0.0,4.013,4.0,10.0,12.724,8.0,0,0,0
14,87.262,54.0,2.0,0.006,83.0,0.0,4.056,4.0,10.0,18.643,9.0,0,0,0
15,86.879,53.0,4.0,0.006,87.0,0.0,4.117,4.0,10.0,18.643,9.0,0,0,0
16,99.657,49.0,2.0,0.007,93.0,0.0,4.117,4.0,10.0,18.643,9.0,0,0,0
17,99.657,49.0,2.0,0.007,93.0,0.0,4.147,4.0,9.0,25.919,10.0,0,0,0
18,82.132,33.0,5.0,0.008,110.0,0.0,4.209,4.0,10.0,25.919,10.0,0,0,0
19,99.476,33.0,7.0,0.009,113.0,0.0,4.241,4.0,10.0,34.991,11.0,0,0,0
20,83.09,25.0,10.0,0.53,122.0,0.0,4.2,4.0,10.0,40.317,12.0,0,0,0
21,91.162,26.0,13.0,0.53,123.0,0.0,4.215,4.0,10.0,62.142,14.0,0,0,0
22,91.565,25.0,14.0,0.683,127.0,0.0,4.256,4.0,11.0,72.558,15.0,0,0,0
23,99.486,24.0,13.0,3.124,133.0,0.0,4.298,4.0,13.0,84.583,16.0,0,0,0
24,96.916,24.0,14.0,3.124,135.0,0.0,4.315,4.0,13.0,107.235,18.0,0,0,0
25,97.964,21.0,17.0,11.836,139.0,0.0,4.315,4.0,13.0,107.235,18.0,0,0,0
26,97.964,21.0,17.0,11.836,139.0,0.0,4.35,4.0,16.0,129.75,20.0,0,0,0
27,94.095,23.0,20.0,11.836,139.0,0.0,4.446,4.0,15.0,138.318,21.0,0,0,0
28,95.878,22.0,20.0,21.944,143.0,0.0,4.506,4.0,19.0,138.318,21.0,0,0,0
29,98.267,24.0,16.0,21.944,145.0,0.0,4.564,4.0,19.0,138.318,21.0,0,0,0
30,97.602,24.0,15.0,31.526,147.0,0.0,4.624,4.0,19.0,138.318,21.0,0,0,0
31,99.738,23.0,13.0,43.169,150.0,0.0,4.599,4.0,21.0,149.391,22.0,0,0,0
32,97.833,23.0,12.0,46.134,151.0,0.0,4.342,3.0,21.0,174.758,25.0,0,0,0
33,98.126,24.0,11.0,46.134,151.0,0.0,4.64,4.0,22.0,174.758,25.0,0,0,0
34,98.126,24.0,11.0,46.134,151.0,0.0,4.64,4.0,22.0,174.758,25.0,0,0,0
35,96.564,24.0,10.0,49.527,152.0,0.0,4.699,4.0,23.0,174.758,25.0,0,0,0
36,95.243,20.0,9.0,70.723,157.0,0.0,4.726,4.0,22.0,185.783,26.0,0,0,0
37,95.243,20.0,9.0,70.723,157.0,0.0,4.787,4.0,22.0,185.783,26.0,0,0,0
38,96.674,21.0,8.0,70.723,157.0,0.0,4.852,4.0,22.0,185.783,26.0,0,0,0
39,99.496,22.0,8.0,70.723,157.0,0.0,4.754,4.0,20.0,210.208,28.0,0,0,0
40,86.98,21.0,9.0,77.005,159.0,0.0,4.816,4.0,20.0,210.208,28.0,0,0,0
41,98.71,23.0,7.0,77.005,159.0,0.0,5.204,4.0,21.0,226.03,29.0,0,0,0
42,91.726,21.0,6.0,85.752,162.0,0.0,5.268,4.0,22.0,226.03,29.0,0,0,0
43,91.726,21.0,6.0,85.752,162.0,0.0,5.268,4.0,22.0,226.03,29.0,0,0,0
44,95.868,21.0,5.0,86.712,163.0,0.0,5.085,4.0,21.0,237.013,30.0,0,0,0
45,91.807,23.0,4.0,86.712,163.0,0.0,5.083,4.0,20.0,252.585,31.0,0,0,0
46,94.83,23.0,0.0,99.293,167.0,0.0,4.67,4.0,20.0,289.353,33.0,0,0,0
