t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,7.195,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,18.593,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,24.166,48.0,0.0,0.095,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,22.775,52.0,0.0,0.101,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,28.399,55.0,0.0,0.101,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,33.165,69.0,0.0,0.103,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,32.611,57.0,0.0,0.103,64.0,0.0,0.487,4.0,7.0,0.0,0.0,0,0,0
7,38.889,58.0,0.0,0.103,65.0,0.0,0.54,4.0,8.0,0.0,1.0,0,0,0
8,39.081,58.0,0.0,0.103,67.0,0.0,0.54,4.0,8.0,0.0,1.0,0,0,0
9,39.081,58.0,0.0,0.103,67.0,0.0,0.58,4.0,9.0,0.0,2.0,0,0,0
10,40.915,53.0,0.0,0.103,72.0,0.0,0.62,4.0,13.0,1.431,3.0,0,0,0
11,21.576,21.0,0.0,0.105,105.0,0.0,0.611,4.0,44.0,4.687,5.0,0,0,0
12,10.42,6.0,0.0,0.105,121.0,0.0,0.584,4.0,59.0,4.687,6.0,0,0,0
13,0.0,0.0,0.0,0.105,127.0,0.0,0.605,4.0,65.0,14.155,8.0,0,0,0
14,0.0,0.0,0.0,0.105,127.0,0.0,0.671,4.0,65.0,14.155,8.0,0,0,0
15,0.0,0.0,0.0,0.105,127.0,0.0,0.682,4.0,65.0,18.236,9.0,0,0,0
16,0.0,0.0,0.0,0.105,127.0,0.0,0.681,4.0,65.0,32.043,11.0,0,0,0
17,0.0,0.0,0.0,0.105,127.0,0.0,0.681,4.0,65.0,32.043,11.0,0,0,0
18,0.0,0.0,0.0,0.105,127.0,0.0,0.748,4.0,65.0,32.043,11.0,0,0,0
19,2.106,1.0,0.0,0.105,127.0,0.0,0.78,4.0,64.0,39.68,12.0,0,0,0
20,4.575,1.0,0.0,0.106,129.0,0.0,0.793,4.0,63.0,57.655,14.0,0,0,0
21,32.954,2.0,0.0,0.106,129.0,0.0,0.805,4.0,61.0,97.99,18.0,0,0,0
22,15.147,2.0,0.0,0.106,129.0,0.0,0.835,4.0,55.0,165.45,24.0,0,0,0
23,42.124,4.0,1.0,0.106,129.0,0.0,0.634,4.0,49.0,239.262,31.0,0,0,0
24,55.9,8.0,2.0,0.106,129.0,0.0,0.665,4.0,42.0,328.887,38.0,0,0,0
25,55.9,8.0,2.0,0.106,129.0,0.0,0.678,4.0,36.0,424.78,45.0,0,0,0
26,63.449,9.0,3.0,0.106,129.0,0.0,0.708,4.0,30.0,512.839,51.0,0,0,0
27,63.449,9.0,3.0,0.106,129.0,0.0,0.708,4.0,30.0,512.839,51.0,0,0,0
28,73.637,10.0,9.0,0.106,129.0,0.0,0.718,4.0,24.0,605.967,57.0,0,0,0
29,79.452,11.0,11.0,0.106,129.0,0.0,0.744,4.0,18.0,704.292,63.0,0,0,0
30,79.452,11.0,11.0,0.106,129.0,0.0,0.762,4.0,13.0,806.123,69.0,0,0,0
31,85.327,13.0,16.0,0.106,129.0,0.0,0.764,4.0,8.0,911.579,75.0,0,0,0
32,93.792,14.0,21.0,0.106,129.0,0.0,0.866,4.0,8.0,929.132,76.0,0,0,0
33,85.347,16.0,25.0,0.106,129.0,0.0,0.911,4.0,8.0,945.252,77.0,0,0,0
34,76.963,16.0,34.0,0.106,129.0,0.0,0.926,4.0,8.0,960.327,78.0,0,0,0
35,96.916,16.0,34.0,2.986,131.0,0.0,0.987,4.0,9.0,960.327,78.0,0,0,0
36,96.916,16.0,34.0,2.986,131.0,0.0,0.987,4.0,9.0,960.327,78.0,0,0,0
37,93.46,17.0,34.0,2.986,131.0,0.0,0.997,4.0,8.0,975.272,79.0,0,0,0
38,75.391,16.0,41.0,2.986,132.0,0.0,1.063,4.0,8.0,975.272,79.0,0,0,0
39,99.496,16.0,40.0,2.986,133.0,0.0,1.029,4.0,9.0,990.163,80.0,0,0,0
40,95.788,16.0,40.0,5.611,134.0,0.0,0.722,4.0,8.0,1008.891,82.0,0,0,0
41,98.609,18.0,39.0,5.611,134.0,0.0,0.825,4.0,8.0,1024.633,83.0,0,0,0
42,78.646,16.0,39.0,20.725,136.0,0.0,0.891,4.0,8.0,1024.633,83.0,0,0,0
43,90.97,15.0,38.0,23.552,138.0,0.0,0.894,4.0,9.0,1034.385,84.0,0,0,0
44,77.174,16.0,39.0,23.552,138.0,0.0,0.671,4.0,7.0,1072.223,87.0,0,0,0
45,96.08,15.0,38.0,40.384,140.0,0.0,0.737,4.0,9.0,1072.223,87.0,0,0,0
46,96.08,15.0,38.0,40.384,140.0,0.0,0.737,4.0,9.0,1072.223,87.0,0,0,0
47,97.319,16.0,37.0,40.384,140.0,0.0,1.428,4.0,8.0,1083.791,88.0,0,0,0
48,96.473,18.0,36.0,40.384,140.0,0.0,1.693,4.0,7.0,1103.924,90.0,0,0,0
49,86.587,18.0,36.0,52.783,141.0,0.0,1.759,4.0,8.0,1103.924,90.0,0,0,0
50,99.093,17.0,35.0,66.905,143.0,0.0,1.828,4.0,9.0,1103.924,90.0,0,0,0
51,94.629,16.0,35.0,83.234,145.0,0.0,1.818,4.0,9.0,1112.949,91.0,0,0,0
52,77.567,16.0,35.0,95.031,146.0,0.0,1.883,4.0,9.0,1112.949,91.0,0,0,0
53,90.245,14.0,34.0,113.278,148.0,0.0,1.884,4.0,11.0,1121.062,92.0,0,0,0
54,96.15,16.0,32.0,113.278,148.0,0.0,1.884,4.0,11.0,1121.062,92.0,0,0,0
55,96.15,16.0,32.0,113.278,148.0,0.0,1.844,4.0,10.0,1129.678,93.0,0,0,0
56,96.251,15.0,33.0,131.003,150.0,0.0,1.91,4.0,11.0,1129.678,93.0,0,0,0
57,99.718,17.0,31.0,131.003,150.0,0.0,1.973,4.0,11.0,1129.678,93.0,0,0,0
58,95.908,18.0,30.0,131.003,150.0,0.0,1.92,4.0,11.0,1140.187,94.0,0,0,0
59,86.97,18.0,29.0,149.819,151.0,0.0,1.986,4.0,12.0,1140.187,94.0,0,0,0
60,72.74,15.0,30.0,192.768,154.0,0.0,2.091,4.0,12.0,1151.009,95.0,0,0,0
61,85.811,13.0,29.0,263.534,157.0,0.0,2.157,4.0,12.0,1151.009,95.0,0,0,0
