t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,10.269,20.0,0.0,0.0,0.0,0.0,2.515,1.0,0.0,0.0,0.0,0,0,0
1,13.837,19.0,0.0,0.001,13.0,0.0,2.539,1.0,0.0,0.0,0.0,0,0,0
2,16.003,20.0,0.0,0.001,14.0,0.0,2.559,1.0,0.0,0.0,0.0,0,0,0
3,15.53,27.0,0.0,0.006,22.0,0.0,2.579,1.0,0.0,0.0,0.0,0,0,0
4,14.431,21.0,0.0,0.006,28.0,0.0,2.663,4.0,3.0,0.0,0.0,0,0,0
5,16.719,21.0,0.0,0.006,28.0,0.0,2.702,4.0,3.0,0.0,1.0,0,0,0
6,13.675,13.0,0.0,0.006,36.0,0.0,2.733,4.0,10.0,0.0,2.0,0,0,0
7,5.23,2.0,0.0,0.007,47.0,0.0,2.773,4.0,21.0,2.084,3.0,0,0,0
8,5.23,2.0,0.0,0.007,47.0,0.0,2.773,4.0,21.0,2.084,3.0,0,0,0
9,4.474,1.0,0.0,0.007,48.0,0.0,2.834,4.0,23.0,2.084,3.0,0,0,0
10,0.0,0.0,0.0,0.007,49.0,0.0,2.853,4.0,24.0,3.733,4.0,0,0,0
11,0.0,0.0,0.0,0.007,49.0,0.0,2.915,4.0,24.0,3.733,4.0,0,0,0
12,0.0,0.0,0.0,0.007,49.0,0.0,2.945,4.0,24.0,7.444,5.0,0,0,0
13,0.0,0.0,0.0,0.007,49.0,0.0,2.864,4.0,23.0,12.955,7.0,0,0,0
14,0.0,0.0,0.0,0.007,49.0,0.0,2.9,4.0,20.0,41.195,11.0,0,0,0
15,19.933,3.0,0.0,0.007,49.0,0.0,2.924,4.0,14.0,88.334,17.0,0,0,0
16,29.306,7.0,0.0,0.007,49.0,0.0,2.958,4.0,10.0,123.08,21.0,0,0,0
17,55.084,13.0,0.0,0.007,49.0,0.0,2.996,4.0,8.0,150.804,24.0,0,0,0
18,55.084,13.0,0.0,0.007,49.0,0.0,2.996,4.0,8.0,150.804,24.0,0,0,0
19,66.482,16.0,0.0,0.007,49.0,0.0,3.027,4.0,4.0,190.118,28.0,0,0,0
20,83.13,20.0,0.0,0.007,49.0,0.0,3.113,4.0,3.0,199.676,29.0,0,0,0
21,75.552,20.0,0.0,0.007,50.0,0.0,3.214,4.0,3.0,209.115,30.0,0,0,0
22,64.356,17.0,0.0,0.007,54.0,0.0,3.275,4.0,4.0,209.115,30.0,0,0,0
23,55.286,14.0,0.0,0.007,58.0,0.0,3.232,4.0,6.0,216.789,31.0,0,0,0
24,44.079,11.0,0.0,0.007,61.0,0.0,3.328,4.0,8.0,226.247,32.0,0,0,0
25,25.053,6.0,0.0,0.007,66.0,0.0,3.39,4.0,13.0,226.247,32.0,0,0,0
26,16.88,4.0,0.0,0.007,68.0,0.0,3.45,4.0,13.0,226.247,32.0,0,0,0
27,16.88,4.0,0.0,0.007,68.0,0.0,3.45,4.0,13.0,226.247,32.0,0,0,0
28,17.757,5.0,0.0,0.007,69.0,0.0,3.472,4.0,13.0,239.089,34.0,0,0,0
29,12.829,3.0,0.0,0.007,71.0,0.0,3.534,4.0,13.0,239.089,34.0,0,0,0
30,8.778,2.0,0.0,0.007,72.0,0.0,3.595,4.0,13.0,239.089,34.0,0,0,0
31,7.84,2.0,0.0,0.007,73.0,0.0,3.7,4.0,12.0,245.69,35.0,0,0,0
32,4.636,1.0,0.0,0.007,74.0,0.0,3.762,4.0,13.0,245.69,35.0,0,0,0
33,0.0,0.0,0.0,0.007,75.0,0.0,3.828,4.0,15.0,245.69,35.0,0,0,0
34,0.0,0.0,0.0,0.007,75.0,0.0,3.823,4.0,13.0,262.097,37.0,0,0,0
35,16.991,2.0,0.0,0.007,76.0,0.0,3.881,4.0,13.0,262.097,37.0,0,0,0
36,11.448,3.0,0.0,0.007,77.0,0.0,3.881,4.0,13.0,262.097,37.0,0,0,0
37,11.448,3.0,0.0,0.007,77.0,0.0,3.488,4.0,12.0,274.133,39.0,0,0,0
38,8.072,5.0,0.0,0.007,80.0,0.0,3.547,4.0,13.0,274.133,39.0,0,0,0
39,8.929,5.0,0.0,0.007,80.0,0.0,3.611,4.0,13.0,274.133,39.0,0,0,0
40,8.052,3.0,0.0,0.007,82.0,0.0,3.672,4.0,15.0,274.133,39.0,0,0,0
41,5.18,2.0,0.0,0.007,83.0,0.0,3.733,4.0,16.0,274.133,39.0,0,0,0
42,3.104,1.0,0.0,0.007,85.0,0.0,3.795,4.0,16.0,299.055,41.0,0,0,0
43,0.0,0.0,0.0,0.01,87.0,0.0,3.856,4.0,16.0,299.055,41.0,0,0,0
44,4.575,1.0,0.0,0.01,87.0,0.0,3.918,4.0,16.0,299.055,41.0,0,0,0
45,4.626,2.0,0.0,0.01,88.0,0.0,3.979,4.0,16.0,299.055,41.0,0,0,0
46,4.626,2.0,0.0,0.01,88.0,0.0,3.979,4.0,16.0,299.055,41.0,0,0,0
47,9.826,4.0,0.0,0.01,88.0,0.0,3.965,4.0,16.0,311.463,42.0,0,0,0
48,12.325,6.0,0.0,0.01,89.0,0.0,3.886,4.0,15.0,329.332,43.0,0,0,0
49,5.2,3.0,0.0,0.01,95.0,0.0,3.8,4.0,16.0,346.655,44.0,0,0,0
50,6.087,4.0,0.0,0.01,96.0,0.0,3.861,4.0,18.0,346.655,44.0,0,0,0
51,5.21,2.0,0.0,0.01,98.0,0.0,3.925,4.0,20.0,346.655,44.0,0,0,0
52,4.454,1.0,0.0,0.01,99.0,0.0,3.99,4.0,21.0,346.655,44.0,0,0,0
53,9.04,2.0,0.0,0.01,99.0,0.0,4.245,4.0,19.0,392.427,46.0,0,0,0
54,4.958,3.0,0.0,0.01,102.0,0.0,4.306,4.0,20.0,392.427,46.0,0,0,0
55,4.958,3.0,0.0,0.01,102.0,0.0,4.306,4.0,20.0,392.427,46.0,0,0,0
56,5.371,3.0,0.0,0.01,102.0,0.0,4.369,4.0,20.0,392.427,46.0,0,0,0
57,10.36,4.0,0.0,0.01,102.0,0.0,4.205,4.0,19.0,413.657,47.0,0,0,0
58,0.0,0.0,0.0,0.01,106.0,0.0,3.85,4.0,21.0,440.191,48.0,0,0,0
59,8.989,2.0,0.0,0.012,107.0,0.0,3.913,4.0,20.0,468.793,49.0,0,0,0
60,5.523,4.0,0.0,0.012,109.0,0.0,3.974,4.0,20.0,468.793,49.0,0,0,0
61,6.107,4.0,0.0,0.012,110.0,0.0,4.074,4.0,19.0,495.412,50.0,0,0,0
62,7.256,5.0,0.0,0.012,110.0,0.0,3.922,3.0,19.0,521.179,51.0,0,0,0
63,10.571,4.0,0.0,0.012,114.0,0.0,3.77,4.0,20.0,548.812,52.0,0,0,0
64,10.571,4.0,0.0,0.012,114.0,0.0,3.77,4.0,20.0,548.812,52.0,0,0,0
65,5.916,4.0,0.0,0.012,117.0,0.0,3.667,4.0,18.0,650.687,56.0,0,0,0
66,10.088,4.0,0.0,0.012,118.0,0.0,3.675,3.0,18.0,697.666,58.0,0,0,0
67,22.282,7.0,0.0,0.012,118.0,0.0,3.885,4.0,17.0,697.666,58.0,0,0,0
68,22.685,7.0,0.0,0.012,118.0,0.0,3.876,4.0,16.0,721.607,59.0,0,0,0
69,14.24,4.0,0.0,0.012,123.0,0.0,3.937,4.0,19.0,721.607,59.0,0,0,0
70,13.837,3.0,0.0,0.012,125.0,0.0,3.814,4.0,19.0,741.39,60.0,0,0,0
71,14.179,4.0,0.0,0.012,125.0,0.0,3.596,4.0,18.0,808.953,62.0,0,0,0
72,21.788,5.0,0.0,0.012,125.0,0.0,3.627,4.0,13.0,892.495,67.0,0,0,0
73,39.162,7.0,0.0,0.012,125.0,0.0,3.627,4.0,13.0,892.495,67.0,0,0,0
74,39.162,7.0,0.0,0.012,125.0,0.0,3.609,4.0,7.0,995.702,74.0,0,0,0
75,33.73,8.0,0.0,0.012,125.0,0.0,3.906,4.0,4.0,1024.582,77.0,0,0,0
76,61.463,12.0,0.0,0.012,125.0,0.0,3.925,4.0,1.0,1045.543,80.0,0,0,0
77,61.463,12.0,0.0,0.012,125.0,0.0,3.679,3.0,0.0,1061.611,83.0,0,0,0
78,61.463,12.0,0.0,0.012,125.0,0.0,3.839,4.0,0.0,1064.655,84.0,0,0,0
79,75.038,14.0,0.0,0.012,125.0,0.0,3.879,4.0,0.0,1064.655,85.0,0,0,0
80,75.038,14.0,0.0,0.012,125.0,0.0,3.939,4.0,0.0,1064.655,85.0,0,0,0
81,86.113,17.0,5.0,0.012,125.0,0.0,3.99,4.0,0.0,1064.655,86.0,0,0,0
82,86.113,17.0,5.0,0.012,125.0,0.0,3.99,4.0,0.0,1064.655,86.0,0,0,0
83,86.113,17.0,5.0,0.012,125.0,0.0,3.992,4.0,0.0,1064.655,87.0,0,0,0
84,91.787,19.0,3.0,0.012,125.0,0.0,4.05,4.0,0.0,1064.655,87.0,0,0,0
85,96.876,22.0,0.0,0.012,125.0,0.0,3.951,3.0,0.0,1064.655,88.0,0,0,0
86,85.67,22.0,1.0,0.012,127.0,0.0,3.997,3.0,0.0,1064.655,88.0,0,0,0
87,76.156,21.0,0.0,3.003,131.0,0.0,4.043,3.0,0.0,1064.655,88.0,0,0,0
88,65.394,19.0,0.0,3.003,136.0,0.0,4.653,4.0,1.0,1064.655,89.0,0,0,0
89,56.173,16.0,0.0,8.221,140.0,0.0,4.878,4.0,2.0,1065.121,91.0,0,0,0
90,64.789,16.0,0.0,8.221,141.0,0.0,4.857,4.0,2.0,1065.121,92.0,0,0,0
91,51.194,15.0,0.0,8.222,143.0,0.0,4.92,4.0,4.0,1065.121,92.0,0,0,0
92,51.194,15.0,0.0,8.222,143.0,0.0,4.92,4.0,4.0,1065.121,92.0,0,0,0
93,60.274,14.0,0.0,13.44,145.0,0.0,4.852,4.0,5.0,1065.486,93.0,0,0,0
94,60.274,14.0,0.0,13.44,145.0,0.0,4.911,4.0,5.0,1065.486,93.0,0,0,0
95,38.456,11.0,0.0,16.431,149.0,0.0,4.969,4.0,7.0,1065.486,93.0,0,0,0
96,40.361,9.0,0.0,21.823,153.0,0.0,5.07,4.0,9.0,1068.267,94.0,0,0,0
97,32.873,10.0,0.0,21.823,153.0,0.0,4.634,4.0,7.0,1069.736,96.0,0,0,0
98,27.552,7.0,0.0,21.823,156.0,0.0,4.695,4.0,9.0,1069.736,96.0,0,0,0
99,19.893,7.0,0.0,21.823,158.0,0.0,4.757,4.0,10.0,1069.736,96.0,0,0,0
100,24.761,8.0,0.0,21.823,158.0,0.0,5.34,4.0,9.0,1075.919,97.0,0,0,0
101,24.761,8.0,0.0,21.823,158.0,0.0,5.34,4.0,9.0,1075.919,97.0,0,0,0
102,19.047,6.0,0.0,21.823,161.0,0.0,5.268,4.0,10.0,1081.048,98.0,0,0,0
