t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,10.078,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,10.944,8.0,0.0,0.001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,19.661,20.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,23.491,27.0,0.0,0.001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,18.079,21.0,0.0,0.001,28.0,0.0,0.489,4.0,2.0,0.0,0.0,0,0,0
5,20.377,21.0,0.0,0.001,28.0,0.0,0.523,4.0,2.0,0.0,2.0,0,0,0
6,18.573,15.0,0.0,0.002,34.0,0.0,0.559,4.0,6.0,0.0,3.0,0,0,0
7,8.173,5.0,0.0,0.002,44.0,0.0,0.572,4.0,17.0,3.97,7.0,0,0,0
8,8.717,2.0,0.0,0.002,48.0,0.0,0.535,4.0,16.0,13.315,14.0,0,0,0
9,8.717,2.0,0.0,0.002,48.0,0.0,0.535,4.0,16.0,13.315,14.0,0,0,0
10,32.984,3.0,0.0,0.002,48.0,0.0,0.633,4.0,10.0,25.384,20.0,0,0,0
11,50.348,7.0,1.0,0.002,48.0,0.0,0.714,4.0,7.0,36.3,24.0,0,0,0
12,50.348,7.0,1.0,0.002,48.0,0.0,0.768,4.0,5.0,43.265,26.0,0,0,0
13,60.738,9.0,2.0,0.002,48.0,0.0,0.705,4.0,4.0,49.708,28.0,0,0,0
14,71.803,11.0,4.0,0.002,48.0,0.0,0.751,4.0,1.0,62.506,31.0,0,0,0
15,80.49,13.0,5.0,0.002,48.0,0.0,0.893,4.0,1.0,67.676,32.0,0,0,0
