t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,10.209,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,14.381,20.0,0.0,0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,16.003,20.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,14.824,26.0,0.0,0.002,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,14.482,21.0,0.0,0.002,28.0,0.0,0.484,4.0,2.0,0.0,0.0,0,0,0
5,16.709,21.0,0.0,0.002,28.0,0.0,0.539,4.0,2.0,0.0,1.0,0,0,0
6,15.499,16.0,0.0,0.002,33.0,0.0,0.532,4.0,1.0,0.0,3.0,0,0,0
7,14.159,8.0,0.0,0.002,42.0,0.0,0.606,4.0,1.0,3.083,8.0,0,0,0
8,44.412,9.0,0.0,0.002,43.0,0.0,0.699,4.0,2.0,3.779,10.0,0,0,0
9,44.412,9.0,0.0,0.002,43.0,0.0,0.699,4.0,2.0,3.779,10.0,0,0,0
10,54.52,12.0,2.0,0.002,43.0,0.0,0.764,4.0,2.0,3.779,10.0,0,0,0
11,65.222,15.0,2.0,0.002,43.0,0.0,0.834,4.0,2.0,3.779,10.0,0,0,0
12,65.222,15.0,2.0,0.002,43.0,0.0,0.758,4.0,0.0,4.788,12.0,0,0,0
13,78.797,16.0,5.0,0.002,43.0,0.0,0.672,3.0,0.0,5.511,13.0,0,0,0
14,84.773,18.0,5.0,0.002,43.0,0.0,0.741,3.0,0.0,8.723,14.0,0,0,0
15,93.812,21.0,3.0,0.002,43.0,0.0,0.788,3.0,0.0,8.723,14.0,0,0,0
16,93.812,21.0,3.0,0.002,43.0,0.0,0.696,2.0,0.0,11.637,15.0,0,0,0
17,82.243,23.0,0.0,0.002,45.0,0.0,0.732,2.0,0.0,11.637,15.0,0,0,0
18,82.243,23.0,0.0,0.002,45.0,0.0,0.732,2.0,0.0,11.637,15.0,0,0,0
19,99.063,16.0,0.0,7.548,54.0,0.0,0.606,1.0,0.0,11.637,16.0,0,0,0
20,99.063,16.0,0.0,7.548,54.0,0.0,0.629,1.0,0.0,11.637,16.0,0,0,0
21,96.664,18.0,3.0,7.548,54.0,0.0,0.0,0.0,0.0,13.877,17.0,0,0,0
22,54.973,12.0,3.0,12.297,60.0,0.0,0.625,3.0,0.0,13.877,17.0,0,0,0
23,51.134,11.0,3.0,15.107,61.0,0.0,0.845,4.0,1.0,13.877,17.0,0,0,0
24,73.98,10.0,2.0,17.917,63.0,0.0,0.913,4.0,2.0,13.877,17.0,0,0,0
25,73.98,10.0,2.0,17.917,63.0,0.0,0.907,4.0,0.0,13.877,19.0,0,0,0
