t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,17.031,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,12.365,25.0,0.0,0.005,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,23.007,54.0,0.0,0.008,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,26.625,56.0,0.0,0.009,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,29.84,54.0,0.0,0.011,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,36.219,68.0,0.0,0.011,53.0,0.0,0.422,1.0,0.0,0.0,0.0,0,0,0
6,36.682,57.0,0.0,0.011,64.0,0.0,0.501,4.0,8.0,0.0,1.0,0,0,0
7,42.104,58.0,0.0,0.011,65.0,0.0,0.538,4.0,8.0,0.0,2.0,0,0,0
8,42.104,58.0,0.0,0.011,65.0,0.0,0.538,4.0,8.0,0.0,2.0,0,0,0
9,42.789,57.0,0.0,0.011,68.0,0.0,0.52,4.0,9.0,0.0,4.0,0,0,0
10,46.236,34.0,0.0,0.013,93.0,0.0,0.556,4.0,8.0,5.256,6.0,0,0,0
11,48.765,32.0,0.0,0.013,97.0,0.0,0.594,4.0,9.0,8.35,7.0,0,0,0
12,64.859,31.0,0.0,0.013,101.0,0.0,0.52,4.0,9.0,10.829,9.0,0,0,0
13,80.691,35.0,1.0,0.013,101.0,0.0,0.548,4.0,8.0,14.78,10.0,0,0,0
14,76.67,37.0,0.0,0.013,101.0,0.0,0.527,4.0,7.0,37.119,14.0,0,0,0
15,95.959,38.0,0.0,0.013,103.0,0.0,0.591,4.0,9.0,37.119,14.0,0,0,0
16,98.629,36.0,9.0,0.013,108.0,0.0,0.591,4.0,8.0,53.269,17.0,0,0,0
17,99.224,31.0,11.0,0.014,115.0,0.0,0.608,4.0,8.0,67.973,20.0,0,0,0
18,99.224,31.0,11.0,0.014,115.0,0.0,0.608,4.0,8.0,67.973,20.0,0,0,0
19,92.492,27.0,16.0,0.014,120.0,0.0,0.741,4.0,7.0,71.824,21.0,0,0,0
20,88.461,22.0,19.0,0.014,126.0,0.0,0.757,4.0,6.0,84.899,24.0,0,0,0
21,99.264,22.0,19.0,0.014,129.0,0.0,0.714,4.0,9.0,90.075,25.0,0,0,0
22,96.029,24.0,20.0,0.014,130.0,0.0,0.781,4.0,10.0,90.075,25.0,0,0,0
23,94.659,22.0,18.0,0.114,134.0,0.0,0.695,4.0,10.0,99.074,27.0,0,0,0
24,99.94,23.0,23.0,4.658,136.0,0.0,0.755,4.0,12.0,99.074,27.0,0,0,0
25,99.506,21.0,26.0,21.081,140.0,0.0,0.796,4.0,13.0,109.82,29.0,0,0,0
26,98.136,22.0,24.0,21.761,141.0,1.0,0.735,4.0,13.0,114.94,30.0,0,0,0
27,98.136,22.0,24.0,21.761,141.0,1.0,0.735,4.0,13.0,114.94,30.0,0,0,0
28,95.546,21.0,23.0,31.347,144.0,1.0,0.723,4.0,13.0,120.954,31.0,0,0,0
29,89.912,22.0,22.0,36.84,146.0,1.0,0.989,4.0,13.0,134.606,33.0,0,0,0
30,97.884,22.0,21.0,41.293,147.0,1.0,1.057,4.0,14.0,134.606,33.0,0,0,0
31,97.188,24.0,19.0,41.293,147.0,1.0,0.924,3.0,14.0,149.881,35.0,0,0,0
32,99.204,23.0,17.0,46.422,150.0,1.0,1.407,4.0,14.0,156.696,36.0,0,0,0
33,88.985,22.0,18.0,52.778,151.0,1.0,1.473,4.0,14.0,156.696,36.0,0,0,0
34,97.833,21.0,17.0,63.015,153.0,1.0,1.463,4.0,13.0,174.198,38.0,0,0,0
35,90.809,22.0,18.0,63.015,153.0,1.0,1.531,4.0,13.0,174.198,38.0,0,0,0
36,90.809,22.0,18.0,63.015,153.0,1.0,1.531,4.0,13.0,174.198,38.0,0,0,0
37,98.438,22.0,17.0,69.473,154.0,1.0,1.479,4.0,12.0,183.471,39.0,0,0,0
38,88.894,22.0,17.0,76.394,155.0,1.0,1.147,4.0,11.0,192.804,40.0,0,0,0
39,99.002,22.0,17.0,84.029,156.0,1.0,1.213,4.0,12.0,192.804,40.0,0,0,0
40,90.416,22.0,17.0,84.029,156.0,1.0,1.28,4.0,12.0,192.804,40.0,0,0,0
41,96.564,21.0,16.0,96.448,158.0,1.0,1.869,4.0,10.0,218.395,42.0,0,0,0
42,96.553,22.0,15.0,96.448,158.0,1.0,1.934,4.0,10.0,218.395,42.0,0,0,0
43,98.861,23.0,15.0,103.695,159.0,1.0,1.999,4.0,11.0,218.395,42.0,0,0,0
44,91.908,22.0,15.0,114.647,160.0,1.0,2.064,4.0,12.0,233.951,43.0,0,0,0
45,91.908,22.0,15.0,114.647,160.0,1.0,2.064,4.0,12.0,233.951,43.0,0,0,0
46,99.123,22.0,14.0,122.431,161.0,1.0,2.13,4.0,13.0,233.951,43.0,0,0,0
47,88.874,23.0,11.0,122.431,163.0,1.0,2.195,4.0,13.0,233.951,43.0,0,0,0
48,87.907,23.0,9.0,147.779,165.0,1.0,2.261,4.0,14.0,233.951,43.0,0,0,0
49,97.491,21.0,8.0,200.999,168.0,1.0,2.264,4.0,13.0,251.278,44.0,0,0,0
50,95.536,25.0,4.0,217.853,170.0,1.0,2.331,4.0,15.0,251.278,44.0,0,0,0
51,99.335,27.0,2.0,217.853,170.0,1.0,2.396,4.0,16.0,251.278,44.0,0,0,0
52,83.624,26.0,0.0,244.374,173.0,1.0,2.463,4.0,18.0,251.278,44.0,0,0,0
53,71.894,22.0,0.0,302.076,177.0,1.0,2.532,4.0,19.0,251.278,44.0,0,0,0
54,71.894,22.0,0.0,302.076,177.0,1.0,2.532,4.0,19.0,251.278,44.0,0,0,0
55,74.725,19.0,0.0,365.49,181.0,1.0,2.596,4.0,22.0,251.278,44.0,0,0,0
56,76.62,18.0,0.0,386.379,183.0,1.0,2.661,4.0,22.0,251.278,44.0,0,0,0
57,59.095,21.0,0.0,410.236,186.0,1.0,2.018,4.0,22.0,281.88,46.0,0,0,0
58,39.917,18.0,0.0,460.054,191.0,1.0,2.079,4.0,28.0,281.88,46.0,0,0,0
