t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,5.795,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,5.795,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,5.301,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
4,21.475,67.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
5,36.854,101.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
6,24.932,52.0,0.0,0.008,53.0,0.0,0.0,0.0,0.0,0.0,0.0,101,1,100
7,27.925,58.0,0.0,0.011,78.0,0.0,0.0,0.0,0.0,0.0,0.0,105,5,100
8,44.13,122.0,0.0,0.011,78.0,0.0,0.0,0.0,0.0,0.0,0.0,109,9,100
9,48.241,120.0,0.0,0.012,81.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,48.241,120.0,0.0,0.012,81.0,0.0,0.419,1.0,0.0,0.0,0.0,110,10,100
11,47.576,115.0,0.0,0.014,109.0,0.0,0.0,0.0,0.0,0.0,1.0,111,11,100
12,59.236,148.0,0.0,0.014,111.0,0.0,0.0,0.0,0.0,0.0,1.0,111,11,100
13,62.632,137.0,0.0,0.014,123.0,0.0,0.501,4.0,7.0,0.0,1.0,112,12,100
14,63.7,125.0,0.0,0.014,136.0,0.0,0.548,4.0,19.0,0.0,2.0,112,12,100
15,68.104,125.0,0.0,0.014,137.0,0.0,0.549,4.0,19.0,0.0,4.0,112,12,100
16,69.757,124.0,0.0,0.014,138.0,0.0,0.613,4.0,19.0,0.0,4.0,112,12,100
17,79.704,125.0,0.0,0.014,138.0,0.0,0.595,4.0,19.0,2.651,6.0,113,13,100
18,79.704,125.0,0.0,0.014,138.0,0.0,0.595,4.0,19.0,2.651,6.0,113,13,100
19,82.707,120.0,0.0,0.014,143.0,0.0,0.636,4.0,24.0,6.283,7.0,113,13,100
20,81.901,109.0,0.0,0.015,154.0,0.0,0.62,4.0,34.0,12.68,9.0,113,13,100
21,68.145,86.0,0.0,0.015,177.0,0.0,0.656,4.0,55.0,17.978,10.0,113,13,100
22,50.126,55.0,0.0,0.018,210.0,0.0,0.688,4.0,72.0,24.151,11.0,113,13,100
