t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,10.138,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,11.69,10.0,1.0,0.104,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,16.215,21.0,0.0,0.104,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,15.257,27.0,0.0,0.105,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,14.411,21.0,0.0,0.105,28.0,0.0,0.481,4.0,2.0,0.0,0.0,0,0,0
5,16.638,21.0,0.0,0.105,28.0,0.0,0.51,4.0,2.0,0.0,2.0,0,0,0
6,15.55,16.0,0.0,0.105,33.0,0.0,0.526,4.0,2.0,0.476,5.0,0,0,0
7,26.454,8.0,0.0,0.591,43.0,0.0,0.651,4.0,2.0,2.334,8.0,0,0,0
8,25.134,10.0,0.0,0.591,43.0,0.0,0.717,4.0,2.0,2.334,8.0,0,0,0
9,25.134,10.0,0.0,0.591,43.0,0.0,0.717,4.0,2.0,2.334,8.0,0,0,0
10,54.066,16.0,0.0,0.591,43.0,0.0,0.788,4.0,2.0,3.408,9.0,0,0,0
11,60.768,19.0,0.0,0.591,43.0,0.0,0.813,4.0,1.0,3.987,10.0,0,0,0
12,69.596,22.0,0.0,0.591,44.0,0.0,0.767,4.0,0.0,4.487,11.0,0,0,0
13,58.883,15.0,0.0,0.591,52.0,0.0,0.681,3.0,0.0,8.572,13.0,0,0,0
14,82.193,20.0,0.0,0.591,53.0,0.0,0.742,3.0,0.0,11.773,14.0,0,0,0
15,56.011,14.0,0.0,0.591,59.0,0.0,0.968,4.0,2.0,11.773,14.0,0,0,0
16,54.691,13.0,0.0,0.591,61.0,0.0,1.033,4.0,3.0,11.773,14.0,0,0,0
17,44.523,11.0,0.0,0.591,63.0,0.0,1.177,4.0,5.0,11.773,15.0,0,0,0
18,44.523,11.0,0.0,0.591,63.0,0.0,1.177,4.0,5.0,11.773,15.0,0,0,0
19,40.744,10.0,0.0,0.591,64.0,0.0,1.241,4.0,6.0,11.773,15.0,0,0,0
20,46.619,9.0,0.0,0.591,66.0,0.0,1.296,4.0,5.0,15.642,17.0,0,0,0
21,36.944,9.0,0.0,0.591,66.0,0.0,1.357,4.0,6.0,15.642,17.0,0,0,0
22,29.114,7.0,0.0,0.591,68.0,0.0,1.424,4.0,6.0,15.642,17.0,0,0,0
23,37.499,7.0,0.0,0.591,70.0,0.0,1.32,4.0,8.0,17.366,18.0,0,0,0
24,22.221,6.0,0.0,0.591,72.0,0.0,1.382,4.0,10.0,17.366,18.0,0,0,0
25,17.878,5.0,0.0,0.591,77.0,0.0,1.099,4.0,9.0,18.566,20.0,0,0,0
26,14.038,5.0,0.0,0.591,80.0,0.0,1.1,4.0,9.0,22.333,21.0,0,0,0
27,14.038,5.0,0.0,0.591,80.0,0.0,1.1,4.0,9.0,22.333,21.0,0,0,0
28,5.764,3.0,0.0,0.591,82.0,0.0,1.166,4.0,10.0,22.333,21.0,0,0,0
29,21.133,4.0,0.0,0.591,83.0,0.0,0.655,3.0,11.0,28.281,22.0,0,0,0
30,13.393,3.0,0.0,0.591,86.0,0.0,0.904,4.0,10.0,35.716,23.0,0,0,0
31,21.254,5.0,0.0,0.591,87.0,0.0,0.972,4.0,10.0,35.716,23.0,0,0,0
32,22.07,6.0,0.0,0.591,88.0,0.0,1.046,4.0,11.0,35.716,23.0,0,0,0
33,20.76,7.0,0.0,0.592,90.0,0.0,0.891,4.0,9.0,55.112,25.0,0,0,0
34,15.902,7.0,0.0,0.592,92.0,0.0,0.958,4.0,11.0,55.112,25.0,0,0,0
35,15.741,6.0,0.0,0.592,94.0,0.0,0.958,4.0,11.0,55.112,25.0,0,0,0
36,15.741,6.0,0.0,0.592,94.0,0.0,1.028,4.0,11.0,55.112,25.0,0,0,0
37,14.744,5.0,0.0,0.592,97.0,0.0,1.224,4.0,9.0,73.042,27.0,0,0,0
38,19.52,7.0,0.0,0.592,99.0,0.0,1.163,4.0,8.0,80.563,28.0,0,0,0
39,19.772,9.0,0.0,0.592,100.0,0.0,1.229,4.0,8.0,80.563,28.0,0,0,0
40,34.687,10.0,0.0,0.592,102.0,0.0,0.862,4.0,8.0,93.474,29.0,0,0,0
41,22.896,10.0,0.0,0.592,102.0,0.0,0.93,4.0,8.0,93.474,29.0,0,0,0
42,19.853,10.0,0.0,0.592,103.0,0.0,0.998,4.0,8.0,93.474,29.0,0,0,0
43,16.386,9.0,0.0,0.592,106.0,0.0,1.348,4.0,7.0,108.834,30.0,0,0,0
44,17.606,12.0,0.0,0.592,106.0,0.0,1.348,4.0,7.0,108.834,30.0,0,0,0
45,17.606,12.0,0.0,0.592,106.0,0.0,0.741,4.0,6.0,149.096,33.0,0,0,0
46,13.716,12.0,0.0,0.592,111.0,0.0,0.812,4.0,6.0,149.096,33.0,0,0,0
47,23.178,14.0,0.0,0.592,111.0,0.0,0.948,4.0,5.0,164.123,34.0,0,0,0
48,23.027,13.0,0.0,0.592,114.0,0.0,1.218,4.0,4.0,181.094,35.0,0,0,0
49,36.118,12.0,0.0,0.592,118.0,0.0,1.281,4.0,4.0,181.094,35.0,0,0,0
50,50.71,15.0,0.0,0.592,118.0,0.0,1.346,4.0,4.0,181.094,35.0,0,0,0
51,38.869,15.0,0.0,0.592,119.0,0.0,1.396,4.0,3.0,196.838,36.0,0,0,0
52,20.558,9.0,0.0,0.592,126.0,0.0,1.398,4.0,3.0,210.571,37.0,0,0,0
53,20.558,9.0,0.0,0.592,126.0,0.0,1.398,4.0,3.0,210.571,37.0,0,0,0
54,32.722,8.0,0.0,0.592,128.0,0.0,1.461,4.0,4.0,210.571,37.0,0,0,0
55,38.194,9.0,0.0,0.592,129.0,0.0,2.07,4.0,4.0,227.192,38.0,0,0,0
56,53.603,12.0,0.0,0.592,129.0,0.0,2.131,4.0,4.0,227.192,38.0,0,0,0
57,53.603,12.0,0.0,0.592,129.0,0.0,2.146,4.0,4.0,239.309,39.0,0,0,0
58,35.322,11.0,0.0,0.592,131.0,0.0,2.182,4.0,4.0,250.972,40.0,0,0,0
59,43.324,12.0,0.0,0.592,131.0,0.0,2.247,4.0,4.0,250.972,40.0,0,0,0
60,39.413,12.0,0.0,0.592,131.0,0.0,1.949,4.0,3.0,257.198,41.0,0,0,0
61,38.859,11.0,0.0,0.592,133.0,0.0,1.925,4.0,0.0,288.851,44.0,0,0,0
62,38.859,11.0,0.0,0.592,133.0,0.0,1.925,4.0,0.0,288.851,44.0,0,0,0
63,41.953,14.0,0.0,0.592,134.0,0.0,1.993,4.0,1.0,288.851,44.0,0,0,0
64,38.285,10.0,0.0,0.592,138.0,0.0,1.992,4.0,2.0,296.518,45.0,0,0,0
65,49.683,16.0,0.0,0.592,141.0,0.0,2.056,4.0,3.0,296.518,45.0,0,0,0
66,41.872,16.0,0.0,0.592,141.0,0.0,2.117,4.0,3.0,296.518,45.0,0,0,0
67,27.572,12.0,0.0,0.593,146.0,0.0,1.352,4.0,5.0,306.958,46.0,0,0,0
68,18.865,9.0,0.0,0.593,149.0,0.0,1.417,4.0,7.0,306.958,46.0,0,0,0
69,30.364,10.0,0.0,0.593,150.0,0.0,1.948,4.0,7.0,310.328,47.0,0,0,0
70,18.895,9.0,0.0,0.593,152.0,0.0,1.643,4.0,6.0,312.472,48.0,0,0,0
71,18.895,9.0,0.0,0.593,152.0,0.0,1.643,4.0,6.0,312.472,48.0,0,0,0
72,22.947,9.0,0.0,0.593,154.0,0.0,1.611,4.0,5.0,318.568,49.0,0,0,0
73,32.097,9.0,0.0,0.593,155.0,0.0,1.678,4.0,5.0,318.568,49.0,0,0,0
74,27.371,9.0,0.0,0.593,156.0,0.0,1.744,4.0,6.0,318.568,49.0,0,0,0
75,15.902,9.0,0.0,0.593,159.0,0.0,1.68,4.0,6.0,327.013,51.0,0,0,0
76,22.695,12.0,0.0,0.593,159.0,0.0,1.336,4.0,5.0,341.526,53.0,0,0,0
77,35.201,12.0,0.0,0.593,160.0,0.0,1.401,4.0,6.0,341.526,53.0,0,0,0
78,25.97,12.0,0.0,0.593,161.0,0.0,0.82,4.0,5.0,346.094,54.0,0,0,0
79,32.631,12.0,0.0,0.593,162.0,0.0,0.888,4.0,5.0,346.094,54.0,0,0,0
80,32.631,12.0,0.0,0.593,162.0,0.0,0.888,4.0,5.0,346.094,54.0,0,0,0
81,33.347,13.0,0.0,0.593,162.0,0.0,0.831,4.0,4.0,354.142,55.0,0,0,0
82,30.515,13.0,0.0,0.593,166.0,0.0,1.098,4.0,3.0,361.816,56.0,0,0,0
83,27.532,10.0,0.0,0.593,169.0,0.0,1.099,4.0,2.0,370.462,57.0,0,0,0
84,37.247,9.0,0.0,0.593,171.0,0.0,0.979,4.0,3.0,377.148,58.0,0,0,0
85,25.577,12.0,0.0,0.593,174.0,0.0,1.961,4.0,3.0,385.518,59.0,0,0,0
86,27.079,10.0,0.0,0.593,180.0,0.0,1.751,4.0,4.0,393.003,60.0,0,0,0
87,28.802,11.0,0.0,0.593,181.0,0.0,1.811,4.0,5.0,393.003,60.0,0,0,0
88,27.905,12.0,0.0,0.593,181.0,0.0,1.879,4.0,5.0,393.003,60.0,0,0,0
89,27.905,12.0,0.0,0.593,181.0,0.0,1.879,4.0,5.0,393.003,60.0,0,0,0
90,29.88,14.0,0.0,0.593,183.0,0.0,2.141,4.0,5.0,395.146,61.0,0,0,0
91,25.99,14.0,0.0,0.593,184.0,0.0,1.769,4.0,3.0,411.144,63.0,0,0,0
92,27.774,12.0,0.0,0.594,188.0,0.0,1.835,4.0,4.0,411.144,63.0,0,0,0
93,40.885,13.0,0.0,0.594,189.0,0.0,1.899,4.0,4.0,411.144,63.0,0,0,0
94,32.077,14.0,0.0,0.594,189.0,0.0,1.802,4.0,3.0,416.931,64.0,0,0,0
95,25.113,13.0,0.0,0.594,192.0,0.0,1.864,4.0,4.0,416.931,64.0,0,0,0
96,18.13,11.0,0.0,0.594,197.0,0.0,1.903,4.0,4.0,430.555,66.0,0,0,0
97,36.461,13.0,0.0,0.594,197.0,0.0,1.903,4.0,4.0,430.555,66.0,0,0,0
98,36.461,13.0,0.0,0.594,197.0,0.0,1.941,4.0,5.0,439.006,67.0,0,0,0
99,26.645,13.0,0.0,0.594,197.0,0.0,2.006,4.0,5.0,439.006,67.0,0,0,0
100,29.588,16.0,0.0,0.594,199.0,0.0,1.633,4.0,3.0,449.652,69.0,0,0,0
101,27.875,14.0,0.0,0.594,203.0,0.0,2.062,4.0,4.0,453.464,70.0,0,0,0
102,29.86,14.0,0.0,0.594,204.0,0.0,1.596,4.0,3.0,460.515,71.0,0,0,0
103,27.834,16.0,0.0,0.594,206.0,0.0,1.595,4.0,2.0,464.971,72.0,0,0,0
104,26.716,14.0,0.0,0.594,208.0,0.0,1.12,4.0,0.0,478.269,74.0,0,0,0
105,36.431,16.0,0.0,0.594,210.0,0.0,1.183,4.0,0.0,478.269,74.0,0,0,0
106,36.431,16.0,0.0,0.594,210.0,0.0,1.183,4.0,0.0,478.269,74.0,0,0,0
107,45.813,18.0,0.0,0.594,210.0,0.0,0.63,3.0,0.0,488.714,76.0,0,0,0
