t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,5.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19.268,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,14.421,19.0,0.0,0.005,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,23.531,53.0,0.0,0.006,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,29.467,57.0,0.0,0.006,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,33.871,69.0,0.0,0.007,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,33.105,57.0,0.0,0.007,64.0,0.0,0.5,4.0,8.0,0.0,0.0,0,0,0
7,39.847,59.0,0.0,0.007,65.0,0.0,0.528,4.0,7.0,0.0,2.0,0,0,0
8,39.847,59.0,0.0,0.007,65.0,0.0,0.528,4.0,7.0,0.0,2.0,0,0,0
9,41.479,59.0,0.0,0.007,68.0,0.0,0.559,4.0,8.0,0.0,3.0,0,0,0
10,39.101,50.0,0.0,0.007,77.0,0.0,0.449,4.0,8.0,3.943,7.0,0,0,0
11,57.311,45.0,0.0,0.008,83.0,0.0,0.513,4.0,9.0,7.354,8.0,0,0,0
12,70.966,44.0,3.0,0.008,85.0,0.0,0.575,4.0,9.0,7.354,8.0,0,0,0
13,77.225,46.0,2.0,0.008,85.0,0.0,0.594,4.0,8.0,10.814,9.0,0,0,0
14,86.536,48.0,6.0,0.008,85.0,0.0,0.631,4.0,9.0,15.453,10.0,0,0,0
15,86.536,48.0,6.0,0.008,85.0,0.0,0.569,4.0,9.0,30.64,13.0,0,0,0
16,87.907,37.0,8.0,0.008,97.0,0.0,0.607,4.0,8.0,41.606,15.0,0,0,0
17,87.907,37.0,8.0,0.008,97.0,0.0,0.631,4.0,8.0,60.504,18.0,0,0,0
18,87.907,37.0,8.0,0.008,97.0,0.0,0.631,4.0,8.0,60.504,18.0,0,0,0
19,92.26,36.0,7.0,0.008,99.0,0.0,0.683,4.0,8.0,67.569,19.0,0,0,0
20,87.201,34.0,13.0,0.009,102.0,0.0,0.732,4.0,8.0,73.46,20.0,0,0,0
21,95.777,33.0,17.0,0.009,104.0,0.0,0.779,4.0,8.0,81.819,22.0,0,0,0
22,97.279,33.0,20.0,0.009,105.0,0.0,0.839,4.0,8.0,81.819,22.0,0,0,0
23,95.828,34.0,23.0,0.009,105.0,0.0,0.84,4.0,7.0,92.068,24.0,0,0,0
24,86.133,30.0,23.0,0.01,111.0,0.0,0.945,4.0,7.0,98.466,25.0,0,0,0
