t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,17.031,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,20.357,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,15.449,22.0,0.0,0.007,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,25.819,56.0,0.0,0.008,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,28.651,51.0,0.0,0.009,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,34.999,68.0,0.0,0.01,53.0,0.0,0.416,1.0,0.0,0.0,0.0,0,0,0
6,34.828,57.0,0.0,0.01,64.0,0.0,0.507,4.0,8.0,0.0,0.0,0,0,0
7,41.54,58.0,0.0,0.01,65.0,0.0,0.526,4.0,7.0,0.0,2.0,0,0,0
8,41.54,58.0,0.0,0.01,65.0,0.0,0.526,4.0,7.0,0.0,2.0,0,0,0
9,41.711,58.0,0.0,0.01,67.0,0.0,0.594,4.0,9.0,0.0,2.0,0,0,0
10,36.682,44.0,0.0,0.011,81.0,0.0,0.606,4.0,19.0,0.0,3.0,0,0,0
11,12.093,10.0,0.0,0.013,115.0,0.0,0.601,4.0,34.0,0.0,4.0,0,0,0
12,0.0,0.0,0.0,0.014,125.0,0.0,0.484,4.0,35.0,10.428,8.0,0,0,0
13,1.834,1.0,0.0,0.014,125.0,0.0,0.542,4.0,65.0,20.904,10.0,0,0,0
14,0.0,0.0,0.0,0.014,127.0,0.0,0.542,4.0,64.0,35.941,13.0,0,0,0
15,0.0,0.0,1.0,0.014,127.0,0.0,0.574,4.0,61.0,57.677,17.0,0,0,0
16,36.501,3.0,0.0,0.014,127.0,0.0,0.61,4.0,58.0,75.318,20.0,0,0,0
17,36.501,3.0,0.0,0.014,127.0,0.0,0.61,4.0,58.0,75.318,20.0,0,0,0
18,32.561,3.0,0.0,0.014,127.0,0.0,0.579,4.0,55.0,107.163,25.0,0,0,0
19,47.304,6.0,1.0,0.014,127.0,0.0,0.592,4.0,47.0,169.271,33.0,0,0,0
20,47.304,6.0,1.0,0.014,127.0,0.0,0.613,4.0,40.0,231.188,40.0,0,0,0
21,59.659,8.0,3.0,0.014,127.0,0.0,0.637,4.0,34.0,280.505,46.0,0,0,0
22,62.572,9.0,8.0,0.014,127.0,0.0,0.66,4.0,34.0,305.377,49.0,0,0,0
23,72.71,10.0,11.0,0.014,127.0,0.0,0.651,4.0,29.0,373.035,56.0,0,0,0
24,78.625,12.0,17.0,0.014,127.0,0.0,0.672,4.0,23.0,437.838,62.0,0,0,0
25,78.625,12.0,17.0,0.014,127.0,0.0,0.688,4.0,17.0,509.191,68.0,0,0,0
26,78.625,12.0,17.0,0.014,127.0,0.0,0.688,4.0,17.0,509.191,68.0,0,0,0
27,87.705,13.0,19.0,0.014,127.0,0.0,0.56,4.0,10.0,605.97,76.0,0,0,0
28,93.631,15.0,23.0,0.014,127.0,0.0,0.705,4.0,8.0,646.932,79.0,0,0,0
29,93.631,15.0,23.0,0.014,127.0,0.0,0.774,4.0,8.0,646.932,79.0,0,0,0
30,96.664,17.0,26.0,0.014,127.0,0.0,0.744,4.0,8.0,659.756,80.0,0,0,0
31,84.531,18.0,38.0,0.014,127.0,0.0,0.839,4.0,8.0,671.729,81.0,0,0,0
