t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,9.876,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19.692,10.0,0.0,0.001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,14.764,19.0,0.0,0.001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,19.037,27.0,0.0,0.001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,13.887,21.0,0.0,0.002,28.0,0.0,0.464,4.0,2.0,0.0,0.0,0,0,0
5,16.326,21.0,0.0,0.002,28.0,0.0,0.527,4.0,2.0,0.0,1.0,0,0,0
6,17.888,20.0,0.0,0.002,29.0,0.0,0.555,4.0,0.0,1.059,3.0,0,0,0
7,9.12,6.0,0.0,0.002,43.0,0.0,0.581,3.0,0.0,2.168,4.0,0,0,0
8,9.12,6.0,0.0,0.002,43.0,0.0,0.581,3.0,0.0,2.168,4.0,0,0,0
9,4.474,1.0,0.0,0.002,48.0,0.0,0.663,4.0,2.0,2.168,5.0,0,0,0
10,0.0,0.0,0.0,0.002,49.0,0.0,0.707,4.0,2.0,2.66,7.0,0,0,0
11,40.079,4.0,0.0,0.002,49.0,0.0,0.775,4.0,2.0,3.588,9.0,0,0,0
12,40.079,4.0,0.0,0.002,49.0,0.0,0.836,4.0,2.0,3.588,9.0,0,0,0
13,50.045,6.0,3.0,0.002,49.0,0.0,0.898,4.0,2.0,3.588,9.0,0,0,0
14,50.045,6.0,3.0,0.002,49.0,0.0,0.741,4.0,0.0,7.154,12.0,0,0,0
15,57.271,8.0,4.0,0.002,49.0,0.0,0.682,2.0,0.0,10.7,14.0,0,0,0
16,68.266,10.0,10.0,0.002,49.0,0.0,0.848,4.0,0.0,10.7,14.0,0,0,0
17,68.266,10.0,10.0,0.002,49.0,0.0,0.848,4.0,0.0,10.7,14.0,0,0,0
18,75.189,12.0,11.0,0.002,49.0,0.0,0.727,3.0,0.0,10.7,16.0,0,0,0
19,55.729,12.0,12.0,0.002,49.0,0.0,0.776,3.0,0.0,10.7,16.0,0,0,0
20,52.232,11.0,12.0,1.585,50.0,0.0,0.823,3.0,0.0,10.7,16.0,0,0,0
21,79.16,11.0,12.0,1.585,51.0,0.0,0.734,2.0,0.0,14.251,18.0,0,0,0
22,85.025,12.0,11.0,1.585,51.0,0.0,0.773,2.0,0.0,14.251,18.0,0,0,0
23,85.025,12.0,11.0,1.585,51.0,0.0,0.81,2.0,0.0,14.251,18.0,0,0,0
24,86.738,15.0,8.0,1.585,52.0,0.0,0.0,0.0,0.0,14.251,20.0,0,0,0
25,91.091,16.0,6.0,1.585,53.0,0.0,0.0,0.0,0.0,14.251,20.0,0,0,0
26,91.091,16.0,6.0,1.585,53.0,0.0,0.0,0.0,0.0,14.251,20.0,0,0,0
27,91.091,16.0,6.0,1.585,53.0,0.0,0.0,0.0,0.0,14.251,20.0,0,0,0
28,74.272,16.0,7.0,3.618,54.0,0.0,0.273,1.0,0.0,14.251,20.0,0,0,0
29,94.689,17.0,6.0,3.618,54.0,0.0,0.295,1.0,0.0,14.251,20.0,0,0,0
30,94.689,17.0,6.0,3.618,54.0,0.0,0.317,1.0,0.0,14.251,20.0,0,0,0
31,97.521,21.0,2.0,3.618,54.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
32,85.952,21.0,3.0,3.618,54.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
33,97.954,23.0,0.0,4.068,55.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
34,84.994,21.0,0.0,17.877,57.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
35,81.689,19.0,0.0,34.692,59.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
36,81.689,19.0,0.0,34.692,59.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
37,76.489,16.0,0.0,59.359,62.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
38,80.973,17.0,0.0,59.359,62.0,0.0,0.0,0.0,0.0,14.251,21.0,0,0,0
39,63.328,13.0,0.0,80.956,66.0,0.0,0.907,4.0,0.0,14.251,21.0,0,0,0
40,46.014,11.0,0.0,89.514,70.0,0.0,0.976,4.0,4.0,14.251,21.0,0,0,0
41,24.267,6.0,0.0,122.575,75.0,0.0,1.044,4.0,10.0,14.251,21.0,0,0,0
42,15.509,4.0,0.0,125.558,77.0,0.0,1.089,4.0,10.0,14.251,22.0,0,0,0
43,14.703,3.0,0.0,131.526,80.0,0.0,1.06,4.0,10.0,14.251,23.0,0,0,0
44,19.944,4.0,0.0,131.526,80.0,0.0,1.141,4.0,10.0,14.251,24.0,0,0,0
45,19.944,4.0,0.0,131.526,80.0,0.0,1.141,4.0,10.0,14.251,24.0,0,0,0
46,48.08,6.0,0.0,131.526,80.0,0.0,1.269,4.0,9.0,17.039,25.0,0,0,0
47,33.337,5.0,0.0,131.526,82.0,0.0,1.298,4.0,8.0,19.938,26.0,0,0,0
48,30.968,10.0,0.0,131.526,83.0,0.0,1.33,4.0,6.0,25.579,28.0,0,0,0
49,20.992,10.0,0.0,143.234,88.0,0.0,1.398,4.0,8.0,25.579,28.0,0,0,0
50,18.966,11.0,0.0,143.234,91.0,0.0,1.373,4.0,9.0,32.522,29.0,0,0,0
51,18.23,10.0,0.0,143.234,92.0,0.0,1.335,4.0,9.0,39.547,30.0,0,0,0
52,17.464,9.0,0.0,143.235,97.0,0.0,0.987,4.0,7.0,49.57,32.0,0,0,0
53,48.362,8.0,0.0,143.235,100.0,0.0,0.987,4.0,7.0,49.57,32.0,0,0,0
54,48.362,8.0,0.0,143.235,100.0,0.0,1.05,4.0,7.0,49.57,32.0,0,0,0
55,48.362,8.0,0.0,143.235,100.0,0.0,1.079,4.0,6.0,60.093,33.0,0,0,0
56,55.064,11.0,4.0,143.235,100.0,0.0,0.695,3.0,6.0,68.951,34.0,0,0,0
57,62.834,11.0,3.0,143.235,101.0,0.0,0.966,4.0,4.0,81.095,35.0,0,0,0
58,62.834,11.0,3.0,143.235,101.0,0.0,0.996,4.0,3.0,91.473,36.0,0,0,0
59,68.689,12.0,3.0,143.235,101.0,0.0,1.284,4.0,2.0,103.709,37.0,0,0,0
60,71.853,16.0,2.0,143.235,101.0,0.0,0.807,4.0,0.0,123.042,39.0,0,0,0
61,54.611,22.0,0.0,143.235,101.0,0.0,0.548,3.0,0.0,140.441,41.0,0,0,0
62,43.707,14.0,0.0,154.872,111.0,0.0,0.548,3.0,0.0,140.441,41.0,0,0,0
63,43.707,14.0,0.0,154.872,111.0,0.0,0.551,2.0,0.0,160.35,43.0,0,0,0
64,68.457,20.0,0.0,154.872,113.0,0.0,0.592,3.0,0.0,160.35,43.0,0,0,0
65,71.752,23.0,0.0,154.872,113.0,0.0,0.555,2.0,0.0,160.35,46.0,0,0,0
66,50.902,21.0,0.0,154.872,115.0,0.0,1.437,4.0,0.0,160.35,46.0,0,0,0
67,61.423,23.0,0.0,155.416,118.0,0.0,1.532,4.0,0.0,160.35,47.0,0,0,0
68,44.311,22.0,0.0,155.416,120.0,0.0,1.483,3.0,0.0,160.35,48.0,0,0,0
69,46.508,21.0,0.0,155.416,122.0,0.0,1.431,4.0,0.0,160.35,49.0,0,0,0
70,55.114,17.0,0.0,155.417,128.0,0.0,1.938,4.0,1.0,160.743,50.0,0,0,0
71,55.114,17.0,0.0,155.417,128.0,0.0,1.938,4.0,1.0,160.743,50.0,0,0,0
72,55.114,17.0,0.0,155.417,128.0,0.0,2.005,4.0,2.0,160.743,50.0,0,0,0
73,55.114,17.0,0.0,155.417,128.0,0.0,2.124,4.0,2.0,160.743,51.0,0,0,0
74,48.886,18.0,0.0,155.417,128.0,0.0,2.19,4.0,2.0,160.743,51.0,0,0,0
75,52.212,19.0,0.0,155.417,128.0,0.0,2.783,4.0,1.0,162.779,52.0,0,0,0
76,42.588,19.0,0.0,155.417,128.0,0.0,2.851,4.0,1.0,162.779,52.0,0,0,0
77,43.485,19.0,0.0,155.417,129.0,0.0,2.919,4.0,1.0,162.779,52.0,0,0,0
78,44.14,19.0,0.0,155.417,130.0,0.0,2.266,4.0,0.0,165.59,53.0,0,0,0
79,55.235,18.0,0.0,155.417,132.0,0.0,1.42,3.0,0.0,170.876,55.0,0,0,0
80,75.935,19.0,0.0,155.417,133.0,0.0,1.42,3.0,0.0,170.876,55.0,0,0,0
81,75.935,19.0,0.0,155.417,133.0,0.0,1.47,3.0,0.0,170.876,55.0,0,0,0
82,75.935,19.0,0.0,155.417,133.0,0.0,0.878,2.0,0.0,170.987,56.0,0,0,0
83,43.455,16.0,0.0,155.417,137.0,0.0,0.916,2.0,0.0,170.987,56.0,0,0,0
84,60.748,8.0,1.0,155.417,147.0,0.0,0.9,2.0,0.0,170.987,57.0,0,0,0
85,60.748,8.0,1.0,155.417,147.0,0.0,0.922,2.0,0.0,170.987,57.0,0,0,0
86,60.748,8.0,1.0,155.417,147.0,0.0,0.961,2.0,0.0,170.987,57.0,0,0,0
87,46.307,9.0,0.0,155.417,147.0,0.0,1.0,2.0,0.0,170.987,57.0,0,0,0
88,67.832,11.0,8.0,155.417,147.0,0.0,1.038,2.0,0.0,170.987,57.0,0,0,0
89,67.832,11.0,8.0,155.417,147.0,0.0,1.038,2.0,0.0,170.987,57.0,0,0,0
90,67.832,11.0,8.0,155.417,147.0,0.0,1.076,2.0,0.0,170.987,57.0,0,0,0
91,67.832,11.0,8.0,155.417,147.0,0.0,1.113,2.0,0.0,170.987,57.0,0,0,0
92,76.025,11.0,7.0,155.417,148.0,0.0,1.152,2.0,0.0,170.987,57.0,0,0,0
93,76.025,11.0,7.0,155.417,148.0,0.0,0.651,1.0,0.0,170.987,58.0,0,0,0
94,76.025,11.0,7.0,155.417,148.0,0.0,0.671,1.0,0.0,170.987,58.0,0,0,0
95,81.891,12.0,6.0,155.417,148.0,0.0,0.692,1.0,0.0,170.987,58.0,0,0,0
96,81.891,12.0,6.0,155.417,148.0,0.0,0.714,1.0,0.0,170.987,58.0,0,0,0
97,81.336,14.0,7.0,155.417,148.0,0.0,0.735,1.0,0.0,170.987,58.0,0,0,0
98,90.376,15.0,6.0,155.417,148.0,0.0,0.755,1.0,0.0,170.987,58.0,0,0,0
99,90.376,15.0,6.0,155.417,148.0,0.0,0.755,1.0,0.0,170.987,58.0,0,0,0
100,92.603,16.0,5.0,155.417,148.0,0.0,0.776,1.0,0.0,170.987,58.0,0,0,0
101,79.804,17.0,4.0,155.417,148.0,0.0,0.797,1.0,0.0,170.987,58.0,0,0,0
102,95.002,16.0,3.0,163.333,150.0,0.0,0.881,2.0,0.0,170.987,58.0,0,0,0
103,88.008,18.0,1.0,163.333,150.0,0.0,0.92,2.0,0.0,170.987,58.0,0,0,0
104,98.781,21.0,0.0,163.333,150.0,0.0,0.957,2.0,0.0,170.987,58.0,0,0,0
105,71.873,17.0,0.0,176.319,154.0,0.0,1.528,4.0,1.0,170.987,58.0,0,0,0
106,78.273,16.0,0.0,196.254,156.0,0.0,1.593,4.0,2.0,170.987,58.0,0,0,0
107,60.042,14.0,0.0,196.254,158.0,0.0,1.66,4.0,4.0,170.987,58.0,0,0,0
108,60.042,14.0,0.0,196.254,158.0,0.0,1.66,4.0,4.0,170.987,58.0,0,0,0
109,66.704,17.0,0.0,204.062,159.0,0.0,1.399,4.0,2.0,170.987,60.0,0,0,0
110,55.195,11.0,0.0,222.075,168.0,0.0,1.465,4.0,7.0,170.987,60.0,0,0,0
111,36.551,11.0,0.0,222.075,168.0,0.0,1.53,4.0,7.0,170.987,60.0,0,0,0
112,21.818,8.0,0.0,247.5,173.0,0.0,1.596,4.0,8.0,170.987,60.0,0,0,0
113,50.368,9.0,0.0,247.5,173.0,0.0,1.663,4.0,8.0,173.699,61.0,0,0,0
114,50.368,9.0,0.0,247.5,173.0,0.0,1.679,4.0,7.0,173.699,61.0,0,0,0
115,58.914,10.0,1.0,247.5,173.0,0.0,1.697,4.0,6.0,177.05,62.0,0,0,0
