t_s,orch_kv_pct,orch_running,orch_waiting,orch_queue_time_cum_s,orch_requests_done_cum,orch_preemptions_cum,worker_kv_pct,worker_running,worker_waiting,worker_queue_time_cum_s,worker_requests_done_cum,client_arrivals_cum,client_completions_cum,client_in_flight
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
2,4.857,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
3,4.857,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
4,13.474,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
5,36.733,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
6,21.485,42.0,0.0,0.013,61.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,100
7,27.048,61.0,0.0,0.016,77.0,0.0,0.0,0.0,0.0,0.0,0.0,108,8,100
8,42.235,122.0,0.0,0.016,77.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
9,47.304,119.0,0.0,0.017,80.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
10,49.632,127.0,0.0,0.022,104.0,0.0,0.0,0.0,0.0,0.0,0.0,110,10,100
11,58.611,147.0,0.0,0.022,109.0,0.0,0.0,0.0,0.0,0.0,0.0,111,11,100
12,58.611,147.0,0.0,0.022,109.0,0.0,0.0,0.0,0.0,0.0,0.0,112,12,100
13,59.488,132.0,0.0,0.023,125.0,0.0,0.501,4.0,9.0,0.0,0.0,112,12,100
14,63.449,126.0,0.0,0.023,133.0,0.0,0.526,4.0,18.0,0.0,2.0,112,12,100
15,69.828,125.0,0.0,0.023,134.0,0.0,0.53,4.0,18.0,1.02,4.0,112,12,100
16,72.448,126.0,0.0,0.023,136.0,0.0,0.573,4.0,18.0,2.258,5.0,113,13,100
17,80.661,126.0,0.0,0.023,137.0,0.0,0.606,4.0,18.0,4.52,6.0,113,13,100
18,81.78,119.0,0.0,0.023,144.0,0.0,0.672,4.0,19.0,4.52,6.0,113,13,100
19,81.538,109.0,4.0,0.023,154.0,0.0,0.528,4.0,18.0,11.164,9.0,113,13,100
20,73.456,97.0,6.0,0.023,166.0,0.0,0.528,4.0,18.0,11.164,9.0,113,13,100
21,73.456,97.0,6.0,0.023,166.0,0.0,0.53,4.0,19.0,14.021,10.0,113,13,100
22,94.961,97.0,5.0,0.023,167.0,0.0,0.561,4.0,18.0,27.932,12.0,113,13,100
23,90.184,98.0,15.0,0.023,169.0,0.0,0.499,4.0,17.0,48.551,15.0,113,13,100
24,77.295,76.0,20.0,0.024,191.0,0.0,0.514,4.0,16.0,65.316,17.0,113,13,100
25,94.498,59.0,23.0,0.025,210.0,0.0,0.549,4.0,16.0,75.171,18.0,113,13,100
26,83.715,58.0,21.0,0.025,213.0,0.0,0.612,4.0,17.0,75.171,18.0,113,13,100
27,92.744,43.0,22.0,0.026,229.0,0.0,0.592,4.0,15.0,96.745,20.0,113,13,100
28,92.744,43.0,22.0,0.026,229.0,0.0,0.653,4.0,15.0,96.745,20.0,113,13,100
29,92.996,42.0,21.0,0.026,231.0,0.0,0.653,4.0,15.0,96.745,20.0,113,13,100
30,92.996,42.0,21.0,0.026,231.0,0.0,0.598,4.0,16.0,134.036,23.0,113,13,100
31,96.13,41.0,29.0,0.026,235.0,0.0,0.61,4.0,13.0,174.928,26.0,113,13,100
32,96.664,38.0,29.0,0.026,239.0,0.0,0.662,4.0,12.0,186.724,27.0,113,13,100
33,85.186,37.0,28.0,0.027,241.0,0.0,0.723,4.0,12.0,186.724,27.0,113,13,100
34,74.645,22.0,31.0,0.027,256.0,0.0,0.711,4.0,12.0,200.618,28.0,113,13,100
35,58.41,12.0,32.0,12.925,266.0,0.0,0.705,4.0,13.0,227.828,30.0,113,13,100
36,80.439,12.0,32.0,18.952,267.0,0.0,0.67,4.0,14.0,281.973,34.0,113,13,100
37,89.167,13.0,31.0,18.952,267.0,0.0,0.723,4.0,17.0,294.979,35.0,113,13,100
38,89.167,13.0,31.0,18.952,267.0,0.0,0.762,4.0,16.0,306.767,36.0,113,13,100
39,89.167,13.0,31.0,18.952,267.0,0.0,0.762,4.0,16.0,306.767,36.0,113,13,100
40,64.345,13.0,50.0,18.952,267.0,0.0,0.789,4.0,14.0,330.882,38.0,113,13,100
41,86.073,12.0,49.0,22.856,269.0,0.0,0.846,4.0,14.0,340.416,39.0,113,13,100
42,86.073,12.0,49.0,22.856,269.0,0.0,0.861,4.0,11.0,359.344,41.0,113,13,100
43,91.948,14.0,47.0,22.856,269.0,0.0,0.95,4.0,10.0,370.612,42.0,113,13,100
44,97.984,15.0,48.0,22.856,269.0,0.0,1.009,4.0,13.0,370.612,42.0,113,13,100
45,86.829,17.0,49.0,22.856,269.0,0.0,0.764,4.0,17.0,388.98,44.0,113,13,100
46,60.516,12.0,83.0,74.579,274.0,0.0,0.828,4.0,17.0,388.98,44.0,113,13,100
47,91.615,13.0,84.0,74.579,274.0,0.0,0.958,4.0,16.0,406.301,46.0,113,13,100
48,91.615,13.0,84.0,74.579,274.0,0.0,0.958,4.0,16.0,406.301,46.0,113,13,100
49,91.323,14.0,83.0,74.579,274.0,0.0,1.112,4.0,15.0,417.264,47.0,113,13,100
50,95.636,15.0,89.0,74.579,274.0,0.0,0.988,4.0,16.0,424.461,48.0,113,13,100
51,99.536,17.0,95.0,74.579,274.0,0.0,1.05,4.0,16.0,424.461,48.0,113,13,100
52,96.745,18.0,97.0,92.569,275.0,0.0,1.107,4.0,15.0,437.21,49.0,113,13,100
53,73.98,15.0,103.0,120.762,278.0,0.0,1.173,4.0,15.0,437.21,49.0,113,13,100
54,58.168,12.0,105.0,166.237,281.0,0.0,1.233,4.0,15.0,437.21,49.0,113,13,100
55,89.318,13.0,104.0,166.237,281.0,0.0,1.164,4.0,14.0,447.227,50.0,113,13,100
56,93.661,14.0,103.0,190.735,282.0,0.0,0.861,4.0,12.0,473.381,52.0,114,14,100
57,93.661,14.0,103.0,190.735,282.0,0.0,0.861,4.0,12.0,473.381,52.0,114,14,100
58,93.661,14.0,103.0,190.735,282.0,0.0,0.862,4.0,12.0,491.352,53.0,114,14,100
59,96.755,16.0,101.0,190.735,282.0,0.0,0.796,4.0,12.0,529.956,55.0,114,14,100
60,99.446,17.0,102.0,190.735,282.0,0.0,1.068,4.0,11.0,543.191,56.0,114,14,100
61,86.446,18.0,101.0,208.812,283.0,0.0,1.132,4.0,12.0,543.191,56.0,114,14,100
62,96.06,17.0,100.0,257.383,285.0,0.0,1.137,4.0,12.0,572.871,58.0,114,14,100
63,88.149,12.0,101.0,383.718,291.0,0.0,1.2,4.0,13.0,572.871,58.0,114,14,100
64,88.149,12.0,101.0,383.718,291.0,0.0,1.024,4.0,12.0,588.278,59.0,115,15,100
65,84.48,13.0,100.0,383.718,291.0,0.0,1.086,4.0,12.0,588.278,59.0,115,15,100
66,84.48,13.0,100.0,383.718,291.0,0.0,1.086,4.0,12.0,588.278,59.0,115,15,100
67,96.231,14.0,100.0,383.718,291.0,0.0,1.15,4.0,12.0,588.278,59.0,115,15,100
68,95.445,13.0,99.0,420.257,293.0,0.0,1.213,4.0,13.0,588.278,59.0,115,15,100
69,95.445,13.0,99.0,420.257,293.0,0.0,1.275,4.0,13.0,588.278,59.0,115,15,100
70,98.085,14.0,98.0,420.257,293.0,0.0,1.71,4.0,12.0,622.078,61.0,115,15,100
71,97.622,16.0,97.0,420.257,293.0,0.0,1.773,4.0,12.0,622.078,61.0,115,15,100
72,98.408,16.0,96.0,451.698,294.0,0.0,1.836,4.0,13.0,622.078,61.0,115,15,100
73,80.359,15.0,97.0,465.117,295.0,0.0,1.746,4.0,12.0,641.71,62.0,115,15,100
74,98.166,14.0,96.0,533.103,297.0,0.0,1.808,4.0,14.0,641.71,62.0,115,15,100
75,95.163,14.0,95.0,568.652,298.0,0.0,1.808,4.0,14.0,641.71,62.0,116,16,100
76,95.163,14.0,95.0,568.652,298.0,0.0,0.885,4.0,11.0,704.138,65.0,116,16,100
77,85.347,15.0,96.0,605.768,299.0,0.0,0.955,4.0,11.0,704.138,65.0,116,16,100
78,98.065,14.0,95.0,667.025,301.0,0.0,1.022,4.0,12.0,704.138,65.0,116,16,100
79,98.065,14.0,95.0,667.025,301.0,0.0,1.086,4.0,12.0,704.138,65.0,116,16,100
80,97.249,16.0,93.0,667.025,301.0,0.0,0.964,4.0,10.0,748.295,67.0,116,16,100
81,96.09,14.0,95.0,755.626,304.0,0.0,1.092,4.0,10.0,774.026,68.0,116,16,100
82,96.09,14.0,95.0,755.626,304.0,0.0,1.163,4.0,10.0,774.026,68.0,116,16,100
83,90.678,15.0,94.0,755.626,304.0,0.0,1.229,4.0,10.0,774.026,68.0,116,16,100
84,94.719,14.0,93.0,819.255,306.0,0.0,1.295,4.0,11.0,774.026,68.0,116,16,100
85,94.719,14.0,93.0,819.255,306.0,0.0,1.295,4.0,11.0,774.026,68.0,116,16,100
86,68.417,13.0,92.0,896.375,308.0,0.0,1.361,4.0,12.0,774.026,68.0,116,16,100
87,90.446,12.0,91.0,971.13,310.0,0.0,1.194,4.0,12.0,815.343,70.0,117,17,100
88,74.524,12.0,91.0,971.13,310.0,0.0,1.28,4.0,11.0,836.355,71.0,117,17,100
89,90.91,12.0,93.0,993.858,311.0,0.0,1.348,4.0,11.0,836.355,71.0,117,17,100
90,91.746,13.0,92.0,993.858,311.0,0.0,0.965,4.0,9.0,885.917,73.0,118,18,100
91,91.746,13.0,92.0,993.858,311.0,0.0,1.031,4.0,9.0,885.917,73.0,118,18,100
92,91.928,16.0,90.0,1037.635,312.0,0.0,1.288,4.0,7.0,936.536,75.0,119,19,100
93,65.978,13.0,92.0,1144.596,315.0,0.0,1.236,3.0,8.0,958.89,76.0,119,19,100
